ArchiveDate,Hospital_Name,Adult_Child,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
28/11/2024,Tipperary University Hospital,Adult,533,38,2,0,573
28/11/2024,University Hospital Kerry,Adult,526,0,0,0,526
28/11/2024,University Hospital Limerick,Adult,506,85,6,0,597
28/11/2024,University Hospital Waterford,Adult,517,9,2,0,528
28/11/2024,Wexford General Hospital,Adult,318,6,0,0,324
28/11/2024,Children's Health Ireland,Child,196,63,33,33,324
28/11/2024,Small Volume Hospitals,Child,25,5,0,0,29
19/12/2024,Bantry General Hospital,Adult,416,4,0,0,420
19/12/2024,Beaumont Hospital,Adult,"1,182",25,5,2,"1,214"
19/12/2024,Cavan General Hospital,Adult,854,0,0,0,854
19/12/2024,Connolly Hospital Blanchardstown,Adult,744,0,0,0,744
19/12/2024,Cork University Hospital,Adult,918,17,0,0,935
19/12/2024,Ennis Hospital,Adult,632,162,0,0,793
19/12/2024,Galway University Hospitals,Adult,"1,372",73,0,0,"1,444"
19/12/2024,Letterkenny University Hospital,Adult,915,79,13,0,"1,006"
19/12/2024,Louth County Hospital,Adult,"1,158",0,0,0,"1,158"
19/12/2024,Mallow General Hospital,Adult,381,105,0,0,486
19/12/2024,Mater Misericordiae University Hospital,Adult,"1,381",70,25,24,"1,499"
19/12/2024,Mayo University Hospital,Adult,466,87,44,10,607
19/12/2024,Mercy University Hospital,Adult,567,13,0,0,579
19/12/2024,Midland Regional Hospital Mullingar,Adult,698,0,0,0,698
19/12/2024,Midland Regional Hospital Portlaoise,Adult,373,104,44,11,531
19/12/2024,Midland Regional Hospital Tullamore,Adult,732,224,10,0,965
19/12/2024,Naas General Hospital,Adult,658,5,0,0,663
19/12/2024,Nenagh Hospital,Adult,182,2,0,0,184
19/12/2024,Our Lady's Hospital Navan,Adult,450,2,0,0,451
19/12/2024,Portiuncula University Hospital,Adult,280,0,0,0,280
19/12/2024,Roscommon University Hospital,Adult,500,115,0,0,615
19/12/2024,Sligo University Hospital,Adult,795,32,0,0,827
19/12/2024,South Infirmary Victoria University Hospital,Adult,241,21,0,0,262
19/12/2024,St. Columcille's Hospital,Adult,383,2,0,0,385
19/12/2024,St. James's Hospital,Adult,922,330,157,39,"1,447"
19/12/2024,St. John's Hospital Limerick,Adult,625,112,0,0,737
19/12/2024,St. Luke's General Hospital Kilkenny,Adult,793,23,4,0,820
19/12/2024,St. Michael's Hospital,Adult,579,101,2,0,681
19/12/2024,St. Vincent's University Hospital,Adult,149,0,0,0,149
19/12/2024,Tallaght University Hospital,Adult,902,10,0,2,913
19/12/2024,Tipperary University Hospital,Adult,639,43,4,0,685
19/12/2024,University Hospital Kerry,Adult,575,0,0,0,575
19/12/2024,University Hospital Limerick,Adult,551,98,0,0,649
19/12/2024,University Hospital Waterford,Adult,673,10,4,0,687
19/12/2024,Wexford General Hospital,Adult,382,9,0,0,391
19/12/2024,Children's Health Ireland,Child,253,65,36,37,390
19/12/2024,Small Volume Hospitals,Child,18,5,0,0,23

