ArchiveDate,Hospital_Name,Case_Type,Adult_Child,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
27/04/2023,Mater Misericordiae University Hospital,Inpatient,Adult,927,264,187,436,"1,814"
27/04/2023,Mayo University Hospital,Inpatient,Adult,170,61,31,50,312
27/04/2023,Mercy University Hospital,Inpatient,Adult,107,35,26,15,183
27/04/2023,Midland Regional Hospital Tullamore,Inpatient,Adult,365,186,60,33,644
27/04/2023,National Orthopaedic Hospital Cappagh,Inpatient,Adult,953,229,15,26,"1,223"
27/04/2023,Our Lady of Lourdes Hospital Drogheda,Inpatient,Adult,208,62,2,0,272
27/04/2023,Our Lady's Hospital Navan,Inpatient,Adult,99,33,2,2,136
27/04/2023,Royal Victoria Eye and Ear Hospital,Inpatient,Adult,256,108,51,8,423
27/04/2023,Sligo University Hospital,Inpatient,Adult,346,194,80,155,775
27/04/2023,Small Volume Hospitals,Inpatient,Adult,76,35,25,9,144
27/04/2023,South Infirmary Victoria University Hospital,Inpatient,Adult,175,46,22,47,290
27/04/2023,St. James's Hospital,Inpatient,Adult,648,299,206,569,"1,722"
27/04/2023,St. John's Hospital Limerick,Inpatient,Adult,289,52,2,0,343
27/04/2023,St. Michael's Hospital,Inpatient,Adult,400,207,25,14,646
27/04/2023,St. Vincent's University Hospital,Inpatient,Adult,705,171,95,196,"1,167"
27/04/2023,Tallaght University Hospital,Inpatient,Adult,563,226,101,115,"1,005"
27/04/2023,Tipperary University Hospital,Inpatient,Adult,34,12,0,0,46
27/04/2023,University Hospital Kerry,Inpatient,Adult,73,21,0,0,94
27/04/2023,University Hospital Limerick,Inpatient,Adult,288,119,2,2,411
27/04/2023,University Hospital Waterford,Inpatient,Adult,134,60,34,75,303
27/04/2023,Children's Health Ireland,Day Case,Child,"2,231",954,390,273,"3,848"
27/04/2023,Cork University Hospital,Day Case,Child,113,36,13,18,180
27/04/2023,Galway University Hospitals,Day Case,Child,152,73,36,65,326
27/04/2023,Letterkenny University Hospital,Day Case,Child,38,21,7,12,78
27/04/2023,Mercy University Hospital,Day Case,Child,55,8,2,0,65
27/04/2023,Our Lady of Lourdes Hospital Drogheda,Day Case,Child,40,10,0,0,50
27/04/2023,Royal Victoria Eye and Ear Hospital,Day Case,Child,64,13,2,2,81
27/04/2023,Sligo University Hospital,Day Case,Child,50,28,4,2,84
27/04/2023,Small Volume Hospitals,Day Case,Child,173,14,13,2,203
27/04/2023,South Infirmary Victoria University Hospital,Day Case,Child,156,19,7,2,184
27/04/2023,University Hospital Limerick,Day Case,Child,301,55,6,0,362
27/04/2023,University Hospital Waterford,Day Case,Child,98,24,10,2,134
27/04/2023,Children's Health Ireland,Inpatient,Child,"1,078",718,318,654,"2,768"
27/04/2023,Galway University Hospitals,Inpatient,Child,59,20,2,14,95
27/04/2023,Midland Regional Hospital Tullamore,Inpatient,Child,62,48,0,0,110
27/04/2023,National Orthopaedic Hospital Cappagh,Inpatient,Child,107,69,29,16,221
27/04/2023,Sligo University Hospital,Inpatient,Child,123,30,4,6,163
27/04/2023,Small Volume Hospitals,Inpatient,Child,112,33,10,4,159
27/04/2023,South Infirmary Victoria University Hospital,Inpatient,Child,41,9,0,0,50
27/04/2023,University Hospital Limerick,Inpatient,Child,63,9,0,0,72
27/04/2023,University Hospital Waterford,Inpatient,Child,76,19,2,2,99
25/05/2023,Bantry General Hospital,Day Case,Adult,86,32,21,15,154
25/05/2023,Beaumont Hospital,Day Case,Adult,"2,870","1,091",366,43,"4,370"
25/05/2023,Cavan General Hospital,Day Case,Adult,262,6,0,3,271
25/05/2023,Connolly Hospital Blanchardstown,Day Case,Adult,765,139,15,0,919
25/05/2023,Coombe Women and Infants University Hospital,Day Case,Adult,49,22,0,0,71
25/05/2023,Cork University Hospital,Day Case,Adult,487,190,100,153,930
25/05/2023,Cork University Maternity Hospital,Day Case,Adult,314,65,24,6,409
25/05/2023,Ennis Hospital,Day Case,Adult,305,38,0,0,343
25/05/2023,Galway University Hospitals,Day Case,Adult,"3,585","1,875",651,"1,158","7,269"
25/05/2023,Kilcreene Regional Orthopaedic Hospital,Day Case,Adult,263,30,3,0,296
25/05/2023,Letterkenny University Hospital,Day Case,Adult,"1,001",276,98,191,"1,566"
25/05/2023,Louth County Hospital,Day Case,Adult,450,3,0,0,453
25/05/2023,Mallow General Hospital,Day Case,Adult,221,37,3,0,261
25/05/2023,Mater Misericordiae University Hospital,Day Case,Adult,"2,406",652,296,561,"3,915"
25/05/2023,Mayo University Hospital,Day Case,Adult,315,73,26,41,455
25/05/2023,Mercy University Hospital,Day Case,Adult,473,121,64,22,680
25/05/2023,Midland Regional Hospital Mullingar,Day Case,Adult,642,154,64,7,867
25/05/2023,Midland Regional Hospital Portlaoise,Day Case,Adult,131,81,23,10,245
25/05/2023,Midland Regional Hospital Tullamore,Day Case,Adult,340,79,16,0,435
25/05/2023,Naas General Hospital,Day Case,Adult,109,51,0,0,160
25/05/2023,National Orthopaedic Hospital Cappagh,Day Case,Adult,410,39,8,0,457
25/05/2023,Nenagh Hospital,Day Case,Adult,397,3,0,0,400
25/05/2023,Our Lady of Lourdes Hospital Drogheda,Day Case,Adult,290,73,3,0,366
25/05/2023,Our Lady's Hospital Navan,Day Case,Adult,516,79,9,0,604
25/05/2023,Portiuncula University Hospital,Day Case,Adult,416,120,26,0,562
25/05/2023,Roscommon University Hospital,Day Case,Adult,521,150,55,54,780
25/05/2023,Royal Victoria Eye and Ear Hospital,Day Case,Adult,"1,700",773,96,12,"2,581"
25/05/2023,Sligo University Hospital,Day Case,Adult,"1,198",577,209,122,"2,106"
25/05/2023,Small Volume Hospitals,Day Case,Adult,104,0,0,0,104
25/05/2023,South Infirmary Victoria University Hospital,Day Case,Adult,"2,245",821,354,199,"3,619"
25/05/2023,St. Columcille's Hospital,Day Case,Adult,484,139,37,27,687
25/05/2023,St. James's Hospital,Day Case,Adult,"2,827","1,142",405,589,"4,963"
25/05/2023,St. John's Hospital Limerick,Day Case,Adult,345,73,3,0,421
25/05/2023,St. Luke's General Hospital Kilkenny,Day Case,Adult,491,202,76,35,804
25/05/2023,St. Michael's Hospital,Day Case,Adult,219,19,3,0,241
25/05/2023,St. Vincent's University Hospital,Day Case,Adult,"1,945",535,154,264,"2,898"
25/05/2023,Tallaght University Hospital,Day Case,Adult,"1,195",139,44,15,"1,393"
25/05/2023,Tipperary University Hospital,Day Case,Adult,257,25,0,0,282
25/05/2023,University Hospital Kerry,Day Case,Adult,116,10,0,0,126
25/05/2023,University Hospital Limerick,Day Case,Adult,"1,393",740,95,3,"2,231"
25/05/2023,University Hospital Waterford,Day Case,Adult,"3,418","1,041",544,903,"5,906"
25/05/2023,Wexford General Hospital,Day Case,Adult,409,177,100,29,715
25/05/2023,Beaumont Hospital,Inpatient,Adult,"1,170",690,303,83,"2,246"
25/05/2023,Connolly Hospital Blanchardstown,Inpatient,Adult,168,10,0,0,178
25/05/2023,Cork University Hospital,Inpatient,Adult,228,98,75,104,505
25/05/2023,Cork University Maternity Hospital,Inpatient,Adult,143,42,4,12,201
25/05/2023,Croom Orthopaedic Hospital,Inpatient,Adult,141,0,0,0,141
25/05/2023,Galway University Hospitals,Inpatient,Adult,864,532,291,897,"2,584"
25/05/2023,Kilcreene Regional Orthopaedic Hospital,Inpatient,Adult,283,29,2,0,314
25/05/2023,Letterkenny University Hospital,Inpatient,Adult,187,104,44,135,470
25/05/2023,Mater Misericordiae University Hospital,Inpatient,Adult,890,267,184,436,"1,777"
25/05/2023,Mayo University Hospital,Inpatient,Adult,150,68,30,50,298
25/05/2023,Mercy University Hospital,Inpatient,Adult,85,30,21,14,150
25/05/2023,Midland Regional Hospital Tullamore,Inpatient,Adult,388,152,43,32,615
25/05/2023,National Orthopaedic Hospital Cappagh,Inpatient,Adult,911,268,15,31,"1,225"
25/05/2023,Our Lady of Lourdes Hospital Drogheda,Inpatient,Adult,244,63,2,0,309
25/05/2023,Our Lady's Hospital Navan,Inpatient,Adult,114,19,4,2,139
25/05/2023,Royal Victoria Eye and Ear Hospital,Inpatient,Adult,261,124,56,14,455
25/05/2023,Sligo University Hospital,Inpatient,Adult,355,188,90,159,792
25/05/2023,Small Volume Hospitals,Inpatient,Adult,120,44,27,6,197
25/05/2023,South Infirmary Victoria University Hospital,Inpatient,Adult,183,43,26,45,297
25/05/2023,St. James's Hospital,Inpatient,Adult,627,297,225,565,"1,714"
25/05/2023,St. John's Hospital Limerick,Inpatient,Adult,230,49,6,0,285
25/05/2023,St. Michael's Hospital,Inpatient,Adult,367,233,31,13,644
25/05/2023,St. Vincent's University Hospital,Inpatient,Adult,705,177,88,201,"1,171"
25/05/2023,Tallaght University Hospital,Inpatient,Adult,558,243,100,113,"1,014"
25/05/2023,University Hospital Kerry,Inpatient,Adult,84,9,0,0,93
25/05/2023,University Hospital Limerick,Inpatient,Adult,336,188,9,0,533
25/05/2023,University Hospital Waterford,Inpatient,Adult,143,49,40,77,309
25/05/2023,Children's Health Ireland,Day Case,Child,"2,256",993,384,286,"3,919"
25/05/2023,Cork University Hospital,Day Case,Child,121,39,13,15,188
25/05/2023,Galway University Hospitals,Day Case,Child,149,72,39,65,325
25/05/2023,Mercy University Hospital,Day Case,Child,77,7,2,0,86
25/05/2023,Our Lady of Lourdes Hospital Drogheda,Day Case,Child,56,10,0,0,66
25/05/2023,Royal Victoria Eye and Ear Hospital,Day Case,Child,66,11,4,2,84
25/05/2023,Sligo University Hospital,Day Case,Child,50,22,4,2,79
25/05/2023,Small Volume Hospitals,Day Case,Child,201,46,18,14,279
25/05/2023,South Infirmary Victoria University Hospital,Day Case,Child,131,19,8,0,158
25/05/2023,University Hospital Limerick,Day Case,Child,270,97,4,2,373
25/05/2023,University Hospital Waterford,Day Case,Child,101,20,12,5,138
25/05/2023,Children's Health Ireland,Inpatient,Child,"1,141",686,354,648,"2,829"
25/05/2023,Galway University Hospitals,Inpatient,Child,77,16,2,15,110
25/05/2023,National Orthopaedic Hospital Cappagh,Inpatient,Child,93,65,33,18,209
25/05/2023,Royal Victoria Eye and Ear Hospital,Inpatient,Child,35,4,2,0,41
25/05/2023,Sligo University Hospital,Inpatient,Child,133,30,7,2,172
25/05/2023,Small Volume Hospitals,Inpatient,Child,140,25,8,4,178
25/05/2023,South Infirmary Victoria University Hospital,Inpatient,Child,48,8,2,0,58
25/05/2023,University Hospital Limerick,Inpatient,Child,62,18,0,0,80
25/05/2023,University Hospital Waterford,Inpatient,Child,85,18,2,2,107
29/06/2023,Bantry General Hospital,Day Case,Adult,96,33,22,19,170
29/06/2023,Beaumont Hospital,Day Case,Adult,"2,929","1,004",365,53,"4,351"
29/06/2023,Cavan General Hospital,Day Case,Adult,334,0,0,0,334
29/06/2023,Connolly Hospital Blanchardstown,Day Case,Adult,706,95,2,0,803
29/06/2023,Coombe Women and Infants University Hospital,Day Case,Adult,56,14,0,0,70
29/06/2023,Cork University Hospital,Day Case,Adult,510,181,99,153,943
29/06/2023,Cork University Maternity Hospital,Day Case,Adult,341,71,26,8,446
29/06/2023,Croom Orthopaedic Hospital,Day Case,Adult,138,0,0,0,138
29/06/2023,Ennis Hospital,Day Case,Adult,287,20,0,0,307
29/06/2023,Galway University Hospitals,Day Case,Adult,"3,728","1,826",688,"1,083","7,325"
29/06/2023,Kilcreene Regional Orthopaedic Hospital,Day Case,Adult,273,38,2,0,313
29/06/2023,Letterkenny University Hospital,Day Case,Adult,"1,063",250,99,145,"1,557"
29/06/2023,Louth County Hospital,Day Case,Adult,358,2,0,0,360
29/06/2023,Mallow General Hospital,Day Case,Adult,249,50,0,0,299
29/06/2023,Mater Misericordiae University Hospital,Day Case,Adult,"2,208",610,316,563,"3,697"
29/06/2023,Mayo University Hospital,Day Case,Adult,343,59,21,21,444
29/06/2023,Mercy University Hospital,Day Case,Adult,514,154,52,20,740
29/06/2023,Midland Regional Hospital Mullingar,Day Case,Adult,694,152,36,37,919
29/06/2023,Midland Regional Hospital Portlaoise,Day Case,Adult,105,64,20,6,195
29/06/2023,Midland Regional Hospital Tullamore,Day Case,Adult,281,74,16,2,373
29/06/2023,Naas General Hospital,Day Case,Adult,112,31,4,0,147
29/06/2023,National Orthopaedic Hospital Cappagh,Day Case,Adult,446,43,4,0,493
29/06/2023,Nenagh Hospital,Day Case,Adult,357,2,0,0,359
29/06/2023,Our Lady of Lourdes Hospital Drogheda,Day Case,Adult,306,74,2,0,382
29/06/2023,Our Lady's Hospital Navan,Day Case,Adult,482,69,7,2,560
29/06/2023,Portiuncula University Hospital,Day Case,Adult,407,121,12,2,542
29/06/2023,Roscommon University Hospital,Day Case,Adult,574,134,45,39,792
29/06/2023,Royal Victoria Eye and Ear Hospital,Day Case,Adult,"1,778",748,109,15,"2,650"
29/06/2023,Sligo University Hospital,Day Case,Adult,"1,208",503,218,72,"2,001"
29/06/2023,South Infirmary Victoria University Hospital,Day Case,Adult,"2,149",583,308,194,"3,234"
29/06/2023,St. Columcille's Hospital,Day Case,Adult,402,136,50,22,610
29/06/2023,St. James's Hospital,Day Case,Adult,"2,924","1,268",453,576,"5,221"
29/06/2023,St. John's Hospital Limerick,Day Case,Adult,315,95,2,0,412
29/06/2023,St. Luke's General Hospital Kilkenny,Day Case,Adult,411,207,89,40,747
29/06/2023,St. Michael's Hospital,Day Case,Adult,265,32,8,0,305
29/06/2023,St. Vincent's University Hospital,Day Case,Adult,"1,954",506,181,254,"2,895"
29/06/2023,Tallaght University Hospital,Day Case,Adult,"1,232",120,44,19,"1,415"
29/06/2023,Tipperary University Hospital,Day Case,Adult,282,29,0,0,311
29/06/2023,University Hospital Kerry,Day Case,Adult,98,11,0,0,109
29/06/2023,University Hospital Limerick,Day Case,Adult,"1,409",744,128,5,"2,286"
29/06/2023,University Hospital Waterford,Day Case,Adult,"3,365","1,034",566,840,"5,805"
29/06/2023,Wexford General Hospital,Day Case,Adult,409,132,77,34,652
29/06/2023,Beaumont Hospital,Inpatient,Adult,"1,202",653,351,100,"2,306"
29/06/2023,Connolly Hospital Blanchardstown,Inpatient,Adult,223,12,0,0,235
29/06/2023,Cork University Hospital,Inpatient,Adult,227,106,73,110,516
29/06/2023,Cork University Maternity Hospital,Inpatient,Adult,142,45,9,11,207
29/06/2023,Croom Orthopaedic Hospital,Inpatient,Adult,135,2,0,2,139
29/06/2023,Galway University Hospitals,Inpatient,Adult,931,450,315,697,"2,393"
29/06/2023,Kilcreene Regional Orthopaedic Hospital,Inpatient,Adult,285,25,0,0,310
29/06/2023,Letterkenny University Hospital,Inpatient,Adult,190,98,42,124,454
29/06/2023,Mater Misericordiae University Hospital,Inpatient,Adult,913,259,174,441,"1,787"
29/06/2023,Mayo University Hospital,Inpatient,Adult,149,48,32,36,265
29/06/2023,Mercy University Hospital,Inpatient,Adult,93,27,22,11,153
29/06/2023,Midland Regional Hospital Tullamore,Inpatient,Adult,359,119,38,12,528
29/06/2023,National Orthopaedic Hospital Cappagh,Inpatient,Adult,986,274,21,27,"1,308"
29/06/2023,Our Lady of Lourdes Hospital Drogheda,Inpatient,Adult,262,59,2,0,323
29/06/2023,Our Lady's Hospital Navan,Inpatient,Adult,113,20,7,2,142
29/06/2023,Royal Victoria Eye and Ear Hospital,Inpatient,Adult,284,115,65,17,481
29/06/2023,Sligo University Hospital,Inpatient,Adult,368,172,103,143,786
29/06/2023,Small Volume Hospitals,Inpatient,Adult,127,49,21,6,203
29/06/2023,South Infirmary Victoria University Hospital,Inpatient,Adult,204,46,22,42,314
29/06/2023,St. James's Hospital,Inpatient,Adult,639,315,212,547,"1,713"
29/06/2023,St. John's Hospital Limerick,Inpatient,Adult,209,52,7,0,268
29/06/2023,St. Michael's Hospital,Inpatient,Adult,280,229,34,8,551
29/06/2023,St. Vincent's University Hospital,Inpatient,Adult,681,157,90,203,"1,131"
29/06/2023,Tallaght University Hospital,Inpatient,Adult,599,248,102,112,"1,061"
29/06/2023,University Hospital Kerry,Inpatient,Adult,77,12,0,0,89
29/06/2023,University Hospital Limerick,Inpatient,Adult,388,116,12,2,518
29/06/2023,University Hospital Waterford,Inpatient,Adult,141,49,43,67,300
29/06/2023,Children's Health Ireland,Day Case,Child,"2,398","1,001",375,339,"4,113"
29/06/2023,Cork University Hospital,Day Case,Child,123,49,18,13,203
29/06/2023,Galway University Hospitals,Day Case,Child,135,69,42,59,305
29/06/2023,Mercy University Hospital,Day Case,Child,69,11,2,0,82
29/06/2023,Royal Victoria Eye and Ear Hospital,Day Case,Child,75,8,4,2,89
29/06/2023,Sligo University Hospital,Day Case,Child,49,18,5,2,74
29/06/2023,Small Volume Hospitals,Day Case,Child,266,41,24,10,341
29/06/2023,South Infirmary Victoria University Hospital,Day Case,Child,114,22,11,2,149
29/06/2023,University Hospital Limerick,Day Case,Child,269,128,7,2,406
29/06/2023,University Hospital Waterford,Day Case,Child,114,22,8,8,152
29/06/2023,Children's Health Ireland,Inpatient,Child,"1,194",671,341,623,"2,829"
29/06/2023,Galway University Hospitals,Inpatient,Child,95,15,2,13,126
29/06/2023,Midland Regional Hospital Tullamore,Inpatient,Child,81,2,0,0,83
29/06/2023,National Orthopaedic Hospital Cappagh,Inpatient,Child,109,56,37,17,219
29/06/2023,Sligo University Hospital,Inpatient,Child,164,29,8,2,203
29/06/2023,Small Volume Hospitals,Inpatient,Child,152,33,13,4,203
29/06/2023,University Hospital Limerick,Inpatient,Child,78,28,2,0,109
29/06/2023,University Hospital Waterford,Inpatient,Child,102,13,2,2,120
27/07/2023,Bantry General Hospital,Day Case,Adult,104,28,27,21,180
27/07/2023,Beaumont Hospital,Day Case,Adult,"2,807","1,027",357,65,"4,256"
27/07/2023,Cavan General Hospital,Day Case,Adult,344,0,0,0,344
27/07/2023,Connolly Hospital Blanchardstown,Day Case,Adult,692,52,2,0,746
27/07/2023,Coombe Women and Infants University Hospital,Day Case,Adult,63,19,2,0,84
27/07/2023,Cork University Hospital,Day Case,Adult,488,173,92,141,894
27/07/2023,Cork University Maternity Hospital,Day Case,Adult,353,74,29,9,465
27/07/2023,Croom Orthopaedic Hospital,Day Case,Adult,191,2,0,0,193
27/07/2023,Ennis Hospital,Day Case,Adult,321,12,0,0,333
27/07/2023,Galway University Hospitals,Day Case,Adult,"3,830","1,640",750,966,"7,186"
27/07/2023,Kilcreene Regional Orthopaedic Hospital,Day Case,Adult,284,20,2,0,306
27/07/2023,Letterkenny University Hospital,Day Case,Adult,"1,158",226,99,121,"1,604"
27/07/2023,Louth County Hospital,Day Case,Adult,395,0,0,0,395
27/07/2023,Mallow General Hospital,Day Case,Adult,207,55,2,0,264
27/07/2023,Mater Misericordiae University Hospital,Day Case,Adult,"2,100",552,343,550,"3,545"
27/07/2023,Mayo University Hospital,Day Case,Adult,329,51,25,19,424
27/07/2023,Mercy University Hospital,Day Case,Adult,589,174,41,18,822
27/07/2023,Midland Regional Hospital Mullingar,Day Case,Adult,694,144,22,31,891
27/07/2023,Midland Regional Hospital Portlaoise,Day Case,Adult,99,15,13,2,129
27/07/2023,Midland Regional Hospital Tullamore,Day Case,Adult,237,56,4,0,297
27/07/2023,Naas General Hospital,Day Case,Adult,100,18,2,2,122
27/07/2023,National Orthopaedic Hospital Cappagh,Day Case,Adult,468,28,2,2,500
27/07/2023,Nenagh Hospital,Day Case,Adult,442,19,0,0,461
27/07/2023,Our Lady of Lourdes Hospital Drogheda,Day Case,Adult,294,41,0,0,335
27/07/2023,Our Lady's Hospital Navan,Day Case,Adult,491,48,4,2,545
27/07/2023,Portiuncula University Hospital,Day Case,Adult,423,124,12,2,561
27/07/2023,Roscommon University Hospital,Day Case,Adult,547,102,42,36,727
27/07/2023,Royal Victoria Eye and Ear Hospital,Day Case,Adult,"1,770",494,103,15,"2,382"
27/07/2023,Sligo University Hospital,Day Case,Adult,"1,324",433,233,81,"2,071"
27/07/2023,South Infirmary Victoria University Hospital,Day Case,Adult,"2,125",611,293,186,"3,215"
27/07/2023,St. Columcille's Hospital,Day Case,Adult,360,112,43,15,530
27/07/2023,St. James's Hospital,Day Case,Adult,"2,898","1,301",479,558,"5,236"
27/07/2023,St. John's Hospital Limerick,Day Case,Adult,351,94,4,0,449
27/07/2023,St. Luke's General Hospital Kilkenny,Day Case,Adult,480,198,99,44,821
27/07/2023,St. Michael's Hospital,Day Case,Adult,244,40,5,0,289
27/07/2023,St. Vincent's University Hospital,Day Case,Adult,"1,913",489,204,246,"2,852"
27/07/2023,Tallaght University Hospital,Day Case,Adult,"1,308",98,40,20,"1,466"
27/07/2023,Tipperary University Hospital,Day Case,Adult,329,15,0,0,344
27/07/2023,University Hospital Kerry,Day Case,Adult,124,4,0,0,128
27/07/2023,University Hospital Limerick,Day Case,Adult,"1,540",770,132,2,"2,444"
27/07/2023,University Hospital Waterford,Day Case,Adult,"3,463","1,052",545,751,"5,811"
27/07/2023,Wexford General Hospital,Day Case,Adult,430,113,58,24,625
27/07/2023,Beaumont Hospital,Inpatient,Adult,"1,253",640,360,121,"2,374"
27/07/2023,Connolly Hospital Blanchardstown,Inpatient,Adult,221,7,0,0,229
27/07/2023,Cork University Hospital,Inpatient,Adult,218,94,79,109,500
27/07/2023,Cork University Maternity Hospital,Inpatient,Adult,136,53,14,10,213
27/07/2023,Galway University Hospitals,Inpatient,Adult,934,388,347,631,"2,300"
27/07/2023,Kilcreene Regional Orthopaedic Hospital,Inpatient,Adult,293,32,0,0,325
27/07/2023,Letterkenny University Hospital,Inpatient,Adult,197,90,50,113,450
27/07/2023,Mater Misericordiae University Hospital,Inpatient,Adult,919,251,168,444,"1,782"
27/07/2023,Mayo University Hospital,Inpatient,Adult,127,47,28,30,232
27/07/2023,Mercy University Hospital,Inpatient,Adult,93,29,15,14,151
27/07/2023,Midland Regional Hospital Tullamore,Inpatient,Adult,376,103,18,7,504
27/07/2023,National Orthopaedic Hospital Cappagh,Inpatient,Adult,"1,017",255,20,24,"1,316"
27/07/2023,Our Lady of Lourdes Hospital Drogheda,Inpatient,Adult,242,28,2,0,272
27/07/2023,Our Lady's Hospital Navan,Inpatient,Adult,96,20,5,2,123
27/07/2023,Royal Victoria Eye and Ear Hospital,Inpatient,Adult,287,110,61,16,474
27/07/2023,Sligo University Hospital,Inpatient,Adult,371,152,101,111,735
27/07/2023,Small Volume Hospitals,Inpatient,Adult,251,46,24,7,328
27/07/2023,South Infirmary Victoria University Hospital,Inpatient,Adult,190,41,27,42,300
27/07/2023,St. James's Hospital,Inpatient,Adult,649,328,202,496,"1,675"
27/07/2023,St. John's Hospital Limerick,Inpatient,Adult,258,52,9,0,319
27/07/2023,St. Michael's Hospital,Inpatient,Adult,230,219,38,9,496
27/07/2023,St. Vincent's University Hospital,Inpatient,Adult,695,139,97,204,"1,135"
27/07/2023,Tallaght University Hospital,Inpatient,Adult,597,236,94,102,"1,029"
27/07/2023,University Hospital Kerry,Inpatient,Adult,81,0,0,0,81
27/07/2023,University Hospital Limerick,Inpatient,Adult,393,91,13,0,497
27/07/2023,University Hospital Waterford,Inpatient,Adult,135,41,46,62,284
27/07/2023,Children's Health Ireland,Day Case,Child,"2,316",980,410,330,"4,036"
27/07/2023,Cork University Hospital,Day Case,Child,128,51,19,12,210
27/07/2023,Galway University Hospitals,Day Case,Child,150,59,43,57,309
27/07/2023,Mercy University Hospital,Day Case,Child,61,13,2,0,76
27/07/2023,Royal Victoria Eye and Ear Hospital,Day Case,Child,67,7,4,2,80
27/07/2023,Sligo University Hospital,Day Case,Child,62,18,4,2,86
27/07/2023,Small Volume Hospitals,Day Case,Child,264,35,19,10,329
27/07/2023,South Infirmary Victoria University Hospital,Day Case,Child,133,22,12,0,167
27/07/2023,University Hospital Limerick,Day Case,Child,222,109,10,0,341
27/07/2023,University Hospital Waterford,Day Case,Child,113,19,9,9,150
27/07/2023,Children's Health Ireland,Inpatient,Child,"1,212",602,387,576,"2,777"
27/07/2023,Galway University Hospitals,Inpatient,Child,106,15,6,13,140
27/07/2023,National Orthopaedic Hospital Cappagh,Inpatient,Child,119,51,44,14,228
27/07/2023,Royal Victoria Eye and Ear Hospital,Inpatient,Child,47,4,4,0,55
27/07/2023,Sligo University Hospital,Inpatient,Child,201,25,8,2,236
27/07/2023,Small Volume Hospitals,Inpatient,Child,195,12,8,6,222
27/07/2023,South Infirmary Victoria University Hospital,Inpatient,Child,49,4,5,0,58
27/07/2023,University Hospital Limerick,Inpatient,Child,82,21,0,0,103
27/07/2023,University Hospital Waterford,Inpatient,Child,118,7,2,2,129
31/08/2023,Bantry General Hospital,Day Case,Adult,87,33,30,24,174
31/08/2023,Beaumont Hospital,Day Case,Adult,"2,764","1,018",426,110,"4,318"
31/08/2023,Cavan General Hospital,Day Case,Adult,319,2,2,0,323
31/08/2023,Connolly Hospital Blanchardstown,Day Case,Adult,572,59,0,0,631
31/08/2023,Coombe Women and Infants University Hospital,Day Case,Adult,53,25,4,2,84
31/08/2023,Cork University Hospital,Day Case,Adult,449,171,86,143,849
31/08/2023,Cork University Maternity Hospital,Day Case,Adult,373,89,31,16,509
31/08/2023,Ennis Hospital,Day Case,Adult,346,16,0,0,362
31/08/2023,Galway University Hospitals,Day Case,Adult,"3,908","1,633",585,857,"6,983"
31/08/2023,Kilcreene Regional Orthopaedic Hospital,Day Case,Adult,283,38,2,0,323
31/08/2023,Letterkenny University Hospital,Day Case,Adult,"1,292",255,148,170,"1,865"
31/08/2023,Louth County Hospital,Day Case,Adult,367,7,0,0,374
31/08/2023,Mallow General Hospital,Day Case,Adult,224,60,4,0,288
31/08/2023,Mater Misericordiae University Hospital,Day Case,Adult,"2,082",556,332,551,"3,521"
31/08/2023,Mayo University Hospital,Day Case,Adult,353,56,24,7,440
31/08/2023,Mercy University Hospital,Day Case,Adult,540,213,46,18,817
31/08/2023,Midland Regional Hospital Mullingar,Day Case,Adult,741,156,22,30,949
31/08/2023,Midland Regional Hospital Portlaoise,Day Case,Adult,151,20,21,2,194
31/08/2023,Midland Regional Hospital Tullamore,Day Case,Adult,267,43,0,0,310
31/08/2023,Naas General Hospital,Day Case,Adult,131,19,4,0,154
31/08/2023,National Orthopaedic Hospital Cappagh,Day Case,Adult,483,32,4,2,521
31/08/2023,Nenagh Hospital,Day Case,Adult,574,36,0,0,610
31/08/2023,Our Lady of Lourdes Hospital Drogheda,Day Case,Adult,325,57,2,0,384
31/08/2023,Our Lady's Hospital Navan,Day Case,Adult,495,47,9,2,553
31/08/2023,Portiuncula University Hospital,Day Case,Adult,377,140,12,2,531
31/08/2023,Roscommon University Hospital,Day Case,Adult,624,115,51,47,837
31/08/2023,Royal Victoria Eye and Ear Hospital,Day Case,Adult,"1,655",584,126,17,"2,382"
31/08/2023,Sligo University Hospital,Day Case,Adult,"1,395",418,202,95,"2,110"
31/08/2023,Small Volume Hospitals,Day Case,Adult,218,2,2,0,222
31/08/2023,South Infirmary Victoria University Hospital,Day Case,Adult,"2,203",639,245,218,"3,305"
31/08/2023,St. Columcille's Hospital,Day Case,Adult,349,98,54,15,516
31/08/2023,St. James's Hospital,Day Case,Adult,"2,903","1,373",533,592,"5,401"
31/08/2023,St. John's Hospital Limerick,Day Case,Adult,361,92,4,0,457
31/08/2023,St. Luke's General Hospital Kilkenny,Day Case,Adult,480,181,101,49,811
31/08/2023,St. Michael's Hospital,Day Case,Adult,268,46,4,0,318
31/08/2023,St. Vincent's University Hospital,Day Case,Adult,"1,844",489,196,247,"2,776"
31/08/2023,Tallaght University Hospital,Day Case,Adult,"1,269",103,43,13,"1,428"
31/08/2023,Tipperary University Hospital,Day Case,Adult,313,2,0,0,315
31/08/2023,University Hospital Kerry,Day Case,Adult,156,4,0,0,160
31/08/2023,University Hospital Limerick,Day Case,Adult,"1,424",701,126,2,"2,253"
31/08/2023,University Hospital Waterford,Day Case,Adult,"3,078","1,046",544,730,"5,398"
