ArchiveDate,Hospital_Name,Case_Type,Adult_Child,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
31/07/2025,Sligo University Hospital,Inpatient,Child,43,8,2,0,54
31/07/2025,Small Volume Hospitals,Inpatient,Child,16,2,5,2,25
31/07/2025,South Infirmary Victoria University Hospital,Inpatient,Child,85,12,5,2,104
31/07/2025,University Hospital Limerick,Inpatient,Child,85,14,2,2,104
31/07/2025,University Hospital Waterford,Inpatient,Child,106,28,28,8,170
28/08/2025,Bantry General Hospital,Day Case,Adult,38,0,0,0,38
28/08/2025,Beaumont Hospital,Day Case,Adult,"3,831","1,500",672,362,"6,365"
28/08/2025,Cavan General Hospital,Day Case,Adult,362,18,0,0,380
28/08/2025,Connolly Hospital Blanchardstown,Day Case,Adult,960,115,8,0,"1,083"
28/08/2025,Coombe Women and Infants University Hospital,Day Case,Adult,99,11,2,0,113
28/08/2025,Cork University Hospital,Day Case,Adult,620,201,49,18,888
28/08/2025,Cork University Maternity Hospital,Day Case,Adult,391,44,2,0,437
28/08/2025,Croom Orthopaedic Hospital,Day Case,Adult,357,117,0,0,474
28/08/2025,Ennis Hospital,Day Case,Adult,465,129,5,2,601
28/08/2025,Galway University Hospitals,Day Case,Adult,"4,653","2,366","1,057",789,"8,865"
28/08/2025,Kilcreene Regional Orthopaedic Hospital,Day Case,Adult,142,18,2,0,162
28/08/2025,Letterkenny University Hospital,Day Case,Adult,"1,229",214,42,30,"1,515"
28/08/2025,Louth County Hospital,Day Case,Adult,561,109,0,0,670
28/08/2025,Mallow General Hospital,Day Case,Adult,275,86,19,2,382
28/08/2025,Mater Misericordiae University Hospital,Day Case,Adult,"4,506","1,094",690,"1,075","7,365"
28/08/2025,Mayo University Hospital,Day Case,Adult,832,73,15,2,923
28/08/2025,Mercy University Hospital,Day Case,Adult,519,139,17,8,683
28/08/2025,Midland Regional Hospital Mullingar,Day Case,Adult,496,48,20,2,566
28/08/2025,Midland Regional Hospital Portlaoise,Day Case,Adult,205,51,20,12,288
28/08/2025,Midland Regional Hospital Tullamore,Day Case,Adult,729,278,95,2,"1,104"
28/08/2025,Naas General Hospital,Day Case,Adult,182,67,8,0,257
28/08/2025,National Orthopaedic Hospital Cappagh,Day Case,Adult,572,52,2,0,626
28/08/2025,Nenagh Hospital,Day Case,Adult,915,452,176,2,"1,545"
28/08/2025,Our Lady of Lourdes Hospital Drogheda,Day Case,Adult,319,187,85,35,626
28/08/2025,Our Lady's Hospital Navan,Day Case,Adult,473,47,5,0,525
28/08/2025,Portiuncula University Hospital,Day Case,Adult,404,72,49,6,531
28/08/2025,Roscommon University Hospital,Day Case,Adult,385,104,39,79,607
28/08/2025,Rotunda Hospital,Day Case,Adult,279,36,2,7,324
28/08/2025,Royal Victoria Eye and Ear Hospital,Day Case,Adult,"2,014",286,186,160,"2,646"
28/08/2025,Sligo University Hospital,Day Case,Adult,"1,275",378,234,227,"2,114"
28/08/2025,South Infirmary Victoria University Hospital,Day Case,Adult,"2,555",699,438,458,"4,150"
28/08/2025,St. Columcille's Hospital,Day Case,Adult,275,45,10,21,352
28/08/2025,St. James's Hospital,Day Case,Adult,"2,660",702,321,277,"3,960"
28/08/2025,St. John's Hospital Limerick,Day Case,Adult,264,46,2,0,313
28/08/2025,St. Luke's General Hospital Kilkenny,Day Case,Adult,599,125,67,42,833
28/08/2025,St. Michael's Hospital,Day Case,Adult,580,164,52,18,814
28/08/2025,St. Vincent's University Hospital,Day Case,Adult,"1,841",580,140,67,"2,628"
28/08/2025,Tallaght University Hospital,Day Case,Adult,"2,244",435,153,94,"2,926"
28/08/2025,Tipperary University Hospital,Day Case,Adult,318,30,8,2,359
28/08/2025,University Hospital Kerry,Day Case,Adult,265,25,0,0,290
28/08/2025,University Hospital Limerick,Day Case,Adult,"1,002",625,323,200,"2,150"
28/08/2025,University Hospital Waterford,Day Case,Adult,"2,860",711,327,760,"4,658"
28/08/2025,Wexford General Hospital,Day Case,Adult,687,249,24,25,985
28/08/2025,Beaumont Hospital,Inpatient,Adult,"1,250","1,010",690,451,"3,401"
28/08/2025,Connolly Hospital Blanchardstown,Inpatient,Adult,236,24,7,0,267
28/08/2025,Coombe Women and Infants University Hospital,Inpatient,Adult,23,13,0,0,36
28/08/2025,Cork University Hospital,Inpatient,Adult,320,140,63,43,566
28/08/2025,Cork University Maternity Hospital,Inpatient,Adult,157,50,8,2,217
28/08/2025,Croom Orthopaedic Hospital,Inpatient,Adult,295,36,0,0,331
28/08/2025,Galway University Hospitals,Inpatient,Adult,917,492,335,800,"2,544"
28/08/2025,Kilcreene Regional Orthopaedic Hospital,Inpatient,Adult,396,187,10,2,595
28/08/2025,Letterkenny University Hospital,Inpatient,Adult,186,65,24,38,313
28/08/2025,Mater Misericordiae University Hospital,Inpatient,Adult,"1,339",522,198,364,"2,423"
28/08/2025,Mayo University Hospital,Inpatient,Adult,148,63,14,10,235
28/08/2025,Mercy University Hospital,Inpatient,Adult,165,39,8,6,218
28/08/2025,Midland Regional Hospital Tullamore,Inpatient,Adult,451,221,60,9,741
28/08/2025,National Orthopaedic Hospital Cappagh,Inpatient,Adult,"1,160",385,40,2,"1,587"
28/08/2025,Our Lady of Lourdes Hospital Drogheda,Inpatient,Adult,231,112,59,38,440
28/08/2025,Our Lady's Hospital Navan,Inpatient,Adult,184,33,2,2,221
28/08/2025,Portiuncula University Hospital,Inpatient,Adult,10,11,12,0,33
28/08/2025,Rotunda Hospital,Inpatient,Adult,151,37,2,2,192
28/08/2025,Royal Victoria Eye and Ear Hospital,Inpatient,Adult,198,116,81,100,495
28/08/2025,Sligo University Hospital,Inpatient,Adult,334,146,71,58,609
28/08/2025,Small Volume Hospitals,Inpatient,Adult,29,10,8,2,48
28/08/2025,South Infirmary Victoria University Hospital,Inpatient,Adult,218,55,35,77,385
28/08/2025,St. James's Hospital,Inpatient,Adult,773,447,237,219,"1,676"
28/08/2025,St. John's Hospital Limerick,Inpatient,Adult,422,102,2,2,528
28/08/2025,St. Michael's Hospital,Inpatient,Adult,215,103,50,7,375
28/08/2025,St. Vincent's University Hospital,Inpatient,Adult,661,165,87,107,"1,020"
28/08/2025,Tallaght University Hospital,Inpatient,Adult,793,591,328,199,"1,911"
28/08/2025,Tipperary University Hospital,Inpatient,Adult,75,11,4,0,90
28/08/2025,University Hospital Kerry,Inpatient,Adult,57,4,0,0,61
28/08/2025,University Hospital Limerick,Inpatient,Adult,586,335,77,66,"1,064"
28/08/2025,University Hospital Waterford,Inpatient,Adult,142,56,27,57,282
28/08/2025,Cavan General Hospital,Day Case,Child,21,0,0,0,21
28/08/2025,Children's Health Ireland,Day Case,Child,"1,747",730,359,403,"3,239"
28/08/2025,Cork University Hospital,Day Case,Child,138,120,17,15,290
28/08/2025,Galway University Hospitals,Day Case,Child,200,138,72,91,501
28/08/2025,Letterkenny University Hospital,Day Case,Child,24,11,2,0,37
28/08/2025,Midland Regional Hospital Mullingar,Day Case,Child,20,8,0,0,28
28/08/2025,Midland Regional Hospital Tullamore,Day Case,Child,72,2,0,0,73
28/08/2025,Our Lady of Lourdes Hospital Drogheda,Day Case,Child,33,20,17,2,71
28/08/2025,Portiuncula University Hospital,Day Case,Child,23,0,0,0,23
28/08/2025,Royal Victoria Eye and Ear Hospital,Day Case,Child,35,20,3,6,64
28/08/2025,Sligo University Hospital,Day Case,Child,69,31,7,2,108
28/08/2025,Small Volume Hospitals,Day Case,Child,67,7,0,0,74
28/08/2025,South Infirmary Victoria University Hospital,Day Case,Child,122,20,9,5,155
28/08/2025,Tipperary University Hospital,Day Case,Child,22,2,0,0,23
28/08/2025,University Hospital Limerick,Day Case,Child,168,64,15,5,252
28/08/2025,University Hospital Waterford,Day Case,Child,105,31,18,33,187
28/08/2025,Children's Health Ireland,Inpatient,Child,"1,176",669,287,262,"2,394"
28/08/2025,Galway University Hospitals,Inpatient,Child,47,69,21,57,194
28/08/2025,Midland Regional Hospital Tullamore,Inpatient,Child,141,51,0,0,192
28/08/2025,National Orthopaedic Hospital Cappagh,Inpatient,Child,25,11,4,6,46
28/08/2025,Royal Victoria Eye and Ear Hospital,Inpatient,Child,8,4,4,9,25
28/08/2025,Sligo University Hospital,Inpatient,Child,32,7,2,2,43
28/08/2025,Small Volume Hospitals,Inpatient,Child,18,2,4,6,30
28/08/2025,South Infirmary Victoria University Hospital,Inpatient,Child,92,16,2,2,112
28/08/2025,University Hospital Limerick,Inpatient,Child,79,12,0,2,93
28/08/2025,University Hospital Waterford,Inpatient,Child,105,28,25,9,167
25/09/2025,Bantry General Hospital,Day Case,Adult,33,0,0,0,33
25/09/2025,Beaumont Hospital,Day Case,Adult,"3,913","1,528",670,380,"6,491"
25/09/2025,Cavan General Hospital,Day Case,Adult,436,16,0,0,452
25/09/2025,Connolly Hospital Blanchardstown,Day Case,Adult,"1,065",188,9,0,"1,262"
25/09/2025,Coombe Women and Infants University Hospital,Day Case,Adult,68,9,0,0,77
25/09/2025,Cork University Hospital,Day Case,Adult,664,200,60,17,941
25/09/2025,Cork University Maternity Hospital,Day Case,Adult,386,38,2,0,426
25/09/2025,Croom Orthopaedic Hospital,Day Case,Adult,358,152,0,0,510
25/09/2025,Ennis Hospital,Day Case,Adult,427,114,5,0,546
25/09/2025,Galway University Hospitals,Day Case,Adult,"4,585","2,431","1,218",804,"9,038"
25/09/2025,Kilcreene Regional Orthopaedic Hospital,Day Case,Adult,137,17,2,0,156
25/09/2025,Letterkenny University Hospital,Day Case,Adult,"1,331",224,56,31,"1,642"
25/09/2025,Louth County Hospital,Day Case,Adult,513,136,0,0,649
25/09/2025,Mallow General Hospital,Day Case,Adult,291,84,11,2,388
25/09/2025,Mater Misericordiae University Hospital,Day Case,Adult,"4,623","1,120",683,"1,027","7,453"
25/09/2025,Mayo University Hospital,Day Case,Adult,817,75,12,0,904
25/09/2025,Mercy University Hospital,Day Case,Adult,544,145,7,8,704
25/09/2025,Midland Regional Hospital Mullingar,Day Case,Adult,456,41,10,2,509
25/09/2025,Midland Regional Hospital Portlaoise,Day Case,Adult,218,46,22,14,300
25/09/2025,Midland Regional Hospital Tullamore,Day Case,Adult,695,292,122,9,"1,118"
25/09/2025,Naas General Hospital,Day Case,Adult,196,62,2,0,260
25/09/2025,National Maternity Hospital (Holles Street),Day Case,Adult,139,37,13,13,202
25/09/2025,National Orthopaedic Hospital Cappagh,Day Case,Adult,451,49,6,0,506
25/09/2025,Nenagh Hospital,Day Case,Adult,"1,122",403,199,5,"1,729"
25/09/2025,Our Lady of Lourdes Hospital Drogheda,Day Case,Adult,358,176,95,37,666
25/09/2025,Our Lady's Hospital Navan,Day Case,Adult,466,58,4,2,530
25/09/2025,Portiuncula University Hospital,Day Case,Adult,386,79,42,8,515
25/09/2025,Roscommon University Hospital,Day Case,Adult,384,104,35,77,600
25/09/2025,Rotunda Hospital,Day Case,Adult,280,31,4,5,320
25/09/2025,Royal Victoria Eye and Ear Hospital,Day Case,Adult,"2,006",314,158,167,"2,645"
25/09/2025,Sligo University Hospital,Day Case,Adult,"1,300",361,230,248,"2,139"
25/09/2025,South Infirmary Victoria University Hospital,Day Case,Adult,"2,504",687,452,469,"4,112"
25/09/2025,St. Columcille's Hospital,Day Case,Adult,345,53,10,21,429
25/09/2025,St. James's Hospital,Day Case,Adult,"2,757",748,255,266,"4,026"
25/09/2025,St. John's Hospital Limerick,Day Case,Adult,228,81,0,0,309
25/09/2025,St. Luke's General Hospital Kilkenny,Day Case,Adult,580,125,67,37,809
25/09/2025,St. Michael's Hospital,Day Case,Adult,590,145,45,11,791
25/09/2025,St. Vincent's University Hospital,Day Case,Adult,"1,867",558,170,70,"2,665"
25/09/2025,Tallaght University Hospital,Day Case,Adult,"2,241",379,135,110,"2,865"
25/09/2025,Tipperary University Hospital,Day Case,Adult,339,26,8,0,373
25/09/2025,University Hospital Kerry,Day Case,Adult,318,30,0,0,348
25/09/2025,University Hospital Limerick,Day Case,Adult,"1,075",630,304,220,"2,229"
25/09/2025,University Hospital Waterford,Day Case,Adult,"2,816",770,341,759,"4,686"
25/09/2025,Wexford General Hospital,Day Case,Adult,689,288,17,20,"1,014"
25/09/2025,Beaumont Hospital,Inpatient,Adult,"1,320","1,012",691,487,"3,510"
25/09/2025,Connolly Hospital Blanchardstown,Inpatient,Adult,290,25,14,0,329
25/09/2025,Coombe Women and Infants University Hospital,Inpatient,Adult,19,11,0,0,30
25/09/2025,Cork University Hospital,Inpatient,Adult,311,123,65,46,545
25/09/2025,Cork University Maternity Hospital,Inpatient,Adult,148,41,4,2,196
25/09/2025,Croom Orthopaedic Hospital,Inpatient,Adult,317,39,0,0,356
25/09/2025,Galway University Hospitals,Inpatient,Adult,954,484,326,829,"2,593"
25/09/2025,Kilcreene Regional Orthopaedic Hospital,Inpatient,Adult,399,189,17,0,605
25/09/2025,Letterkenny University Hospital,Inpatient,Adult,175,80,26,39,320
25/09/2025,Mater Misericordiae University Hospital,Inpatient,Adult,"1,305",575,184,377,"2,441"
25/09/2025,Mayo University Hospital,Inpatient,Adult,149,69,21,8,247
25/09/2025,Mercy University Hospital,Inpatient,Adult,163,48,7,6,224
25/09/2025,Midland Regional Hospital Mullingar,Inpatient,Adult,29,4,2,0,36
25/09/2025,Midland Regional Hospital Tullamore,Inpatient,Adult,483,208,57,8,756
25/09/2025,National Maternity Hospital (Holles Street),Inpatient,Adult,80,50,35,51,216
25/09/2025,National Orthopaedic Hospital Cappagh,Inpatient,Adult,"1,171",340,54,2,"1,567"
25/09/2025,Our Lady of Lourdes Hospital Drogheda,Inpatient,Adult,233,107,57,40,437
25/09/2025,Our Lady's Hospital Navan,Inpatient,Adult,174,29,2,0,205
25/09/2025,Portiuncula University Hospital,Inpatient,Adult,11,11,9,0,31
25/09/2025,Rotunda Hospital,Inpatient,Adult,146,38,4,2,190
25/09/2025,Royal Victoria Eye and Ear Hospital,Inpatient,Adult,186,122,70,106,484
25/09/2025,Sligo University Hospital,Inpatient,Adult,301,151,75,55,582
25/09/2025,Small Volume Hospitals,Inpatient,Adult,25,4,6,2,38
25/09/2025,South Infirmary Victoria University Hospital,Inpatient,Adult,208,44,31,65,348
25/09/2025,St. James's Hospital,Inpatient,Adult,848,435,254,217,"1,754"
25/09/2025,St. John's Hospital Limerick,Inpatient,Adult,356,182,2,0,540
25/09/2025,St. Michael's Hospital,Inpatient,Adult,246,89,44,2,381
25/09/2025,St. Vincent's University Hospital,Inpatient,Adult,662,176,88,109,"1,035"
25/09/2025,Tallaght University Hospital,Inpatient,Adult,828,560,337,219,"1,944"
25/09/2025,Tipperary University Hospital,Inpatient,Adult,59,9,2,0,70
25/09/2025,University Hospital Kerry,Inpatient,Adult,43,2,0,0,45
25/09/2025,University Hospital Limerick,Inpatient,Adult,596,367,76,66,"1,105"
25/09/2025,University Hospital Waterford,Inpatient,Adult,164,58,24,56,302
25/09/2025,Cavan General Hospital,Day Case,Child,25,0,0,0,25
25/09/2025,Children's Health Ireland,Day Case,Child,"1,804",734,328,337,"3,203"
25/09/2025,Cork University Hospital,Day Case,Child,160,118,23,11,312
25/09/2025,Galway University Hospitals,Day Case,Child,181,131,82,87,481
25/09/2025,Letterkenny University Hospital,Day Case,Child,19,4,4,2,30
25/09/2025,Midland Regional Hospital Mullingar,Day Case,Child,22,7,0,0,30
25/09/2025,Midland Regional Hospital Tullamore,Day Case,Child,64,8,0,0,72
25/09/2025,Our Lady of Lourdes Hospital Drogheda,Day Case,Child,33,17,19,2,72
25/09/2025,Royal Victoria Eye and Ear Hospital,Day Case,Child,38,19,4,6,67
25/09/2025,Sligo University Hospital,Day Case,Child,71,28,4,2,106
25/09/2025,Small Volume Hospitals,Day Case,Child,74,4,0,0,79
25/09/2025,South Infirmary Victoria University Hospital,Day Case,Child,125,22,4,5,156
25/09/2025,University Hospital Limerick,Day Case,Child,175,71,17,6,269
25/09/2025,University Hospital Waterford,Day Case,Child,114,29,22,34,199
25/09/2025,Children's Health Ireland,Inpatient,Child,"1,114",654,325,236,"2,329"
25/09/2025,Galway University Hospitals,Inpatient,Child,35,23,21,56,135
25/09/2025,Midland Regional Hospital Tullamore,Inpatient,Child,108,32,0,0,140
25/09/2025,National Orthopaedic Hospital Cappagh,Inpatient,Child,26,4,4,2,36
25/09/2025,Royal Victoria Eye and Ear Hospital,Inpatient,Child,10,4,9,9,32
25/09/2025,Sligo University Hospital,Inpatient,Child,30,4,2,2,38
25/09/2025,Small Volume Hospitals,Inpatient,Child,20,2,4,6,32
25/09/2025,South Infirmary Victoria University Hospital,Inpatient,Child,97,13,2,0,112
25/09/2025,University Hospital Limerick,Inpatient,Child,66,16,2,2,86
25/09/2025,University Hospital Waterford,Inpatient,Child,113,23,25,8,169
30/10/2025,Bantry General Hospital,Day Case,Adult,55,0,0,0,55
30/10/2025,Beaumont Hospital,Day Case,Adult,"4,184","1,917",822,524,"7,447"
30/10/2025,Cavan General Hospital,Day Case,Adult,411,37,2,0,451
30/10/2025,Connolly Hospital Blanchardstown,Day Case,Adult,"1,124",162,26,0,"1,312"
30/10/2025,Coombe Women and Infants University Hospital,Day Case,Adult,65,10,0,0,75
30/10/2025,Cork University Hospital,Day Case,Adult,672,198,78,20,968
30/10/2025,Cork University Maternity Hospital,Day Case,Adult,412,50,2,0,464
30/10/2025,Croom Orthopaedic Hospital,Day Case,Adult,316,195,2,0,514
30/10/2025,Ennis Hospital,Day Case,Adult,337,62,6,0,405
30/10/2025,Galway University Hospitals,Day Case,Adult,"4,316","2,383","1,310",809,"8,818"
30/10/2025,Kilcreene Regional Orthopaedic Hospital,Day Case,Adult,169,19,5,0,193
30/10/2025,Letterkenny University Hospital,Day Case,Adult,"1,617",234,60,30,"1,941"
30/10/2025,Louth County Hospital,Day Case,Adult,562,131,0,0,693
30/10/2025,Mallow General Hospital,Day Case,Adult,299,84,8,2,394
30/10/2025,Mater Misericordiae University Hospital,Day Case,Adult,"4,768","1,172",639,"1,009","7,588"
30/10/2025,Mayo University Hospital,Day Case,Adult,809,110,13,0,932
30/10/2025,Mercy University Hospital,Day Case,Adult,532,191,19,8,750
30/10/2025,Midland Regional Hospital Mullingar,Day Case,Adult,482,50,2,0,534
30/10/2025,Midland Regional Hospital Portlaoise,Day Case,Adult,191,43,30,12,276
30/10/2025,Midland Regional Hospital Tullamore,Day Case,Adult,721,306,153,19,"1,199"
30/10/2025,Naas General Hospital,Day Case,Adult,197,54,14,0,265
30/10/2025,National Maternity Hospital (Holles Street),Day Case,Adult,141,44,10,15,210
30/10/2025,National Orthopaedic Hospital Cappagh,Day Case,Adult,525,33,12,0,570
30/10/2025,Nenagh Hospital,Day Case,Adult,963,486,193,5,"1,647"
30/10/2025,Our Lady of Lourdes Hospital Drogheda,Day Case,Adult,387,143,81,44,655
30/10/2025,Our Lady's Hospital Navan,Day Case,Adult,426,53,11,2,493
30/10/2025,Portiuncula University Hospital,Day Case,Adult,425,56,31,9,521
30/10/2025,Roscommon University Hospital,Day Case,Adult,400,95,40,80,615
30/10/2025,Rotunda Hospital,Day Case,Adult,268,23,8,2,302
30/10/2025,Royal Victoria Eye and Ear Hospital,Day Case,Adult,"2,033",365,145,182,"2,725"
30/10/2025,Sligo University Hospital,Day Case,Adult,"1,375",337,237,249,"2,198"
30/10/2025,South Infirmary Victoria University Hospital,Day Case,Adult,"2,787",734,426,478,"4,425"
30/10/2025,St. Columcille's Hospital,Day Case,Adult,372,54,10,24,461
30/10/2025,St. James's Hospital,Day Case,Adult,"3,100",819,236,260,"4,415"
30/10/2025,St. John's Hospital Limerick,Day Case,Adult,216,61,0,0,277
30/10/2025,St. Luke's General Hospital Kilkenny,Day Case,Adult,703,130,57,33,923
30/10/2025,St. Michael's Hospital,Day Case,Adult,547,118,50,13,728
30/10/2025,St. Vincent's University Hospital,Day Case,Adult,"2,075",498,193,87,"2,853"
30/10/2025,Tallaght University Hospital,Day Case,Adult,"2,329",388,138,101,"2,956"
30/10/2025,Tipperary University Hospital,Day Case,Adult,316,25,5,0,346
30/10/2025,University Hospital Kerry,Day Case,Adult,288,41,0,0,329
30/10/2025,University Hospital Limerick,Day Case,Adult,"1,019",589,295,242,"2,145"
30/10/2025,University Hospital Waterford,Day Case,Adult,"2,976",825,385,753,"4,939"
30/10/2025,Wexford General Hospital,Day Case,Adult,797,306,29,22,"1,154"
30/10/2025,Beaumont Hospital,Inpatient,Adult,"1,212","1,011",774,784,"3,781"
30/10/2025,Connolly Hospital Blanchardstown,Inpatient,Adult,486,22,14,0,522
30/10/2025,Coombe Women and Infants University Hospital,Inpatient,Adult,15,8,2,0,25
30/10/2025,Cork University Hospital,Inpatient,Adult,294,118,75,38,525
30/10/2025,Cork University Maternity Hospital,Inpatient,Adult,173,36,4,0,213
30/10/2025,Croom Orthopaedic Hospital,Inpatient,Adult,348,38,2,0,388
30/10/2025,Galway University Hospitals,Inpatient,Adult,"1,022",446,335,793,"2,596"
30/10/2025,Kilcreene Regional Orthopaedic Hospital,Inpatient,Adult,409,182,44,0,635
30/10/2025,Letterkenny University Hospital,Inpatient,Adult,211,66,25,25,327
30/10/2025,Mater Misericordiae University Hospital,Inpatient,Adult,"1,273",595,239,389,"2,496"
30/10/2025,Mayo University Hospital,Inpatient,Adult,154,75,15,9,253
30/10/2025,Mercy University Hospital,Inpatient,Adult,183,46,8,6,243
30/10/2025,Midland Regional Hospital Mullingar,Inpatient,Adult,28,4,2,0,34
30/10/2025,Midland Regional Hospital Tullamore,Inpatient,Adult,505,245,63,18,831
30/10/2025,National Maternity Hospital (Holles Street),Inpatient,Adult,92,54,35,51,232
30/10/2025,National Orthopaedic Hospital Cappagh,Inpatient,Adult,"1,172",345,62,2,"1,581"
30/10/2025,Our Lady of Lourdes Hospital Drogheda,Inpatient,Adult,196,103,63,40,402
30/10/2025,Our Lady's Hospital Navan,Inpatient,Adult,158,32,0,0,190
30/10/2025,Portiuncula University Hospital,Inpatient,Adult,13,8,7,2,30
30/10/2025,Rotunda Hospital,Inpatient,Adult,127,44,4,7,182
30/10/2025,Royal Victoria Eye and Ear Hospital,Inpatient,Adult,176,125,65,102,468
30/10/2025,Sligo University Hospital,Inpatient,Adult,321,174,75,64,634
30/10/2025,Small Volume Hospitals,Inpatient,Adult,26,4,4,2,36
30/10/2025,South Infirmary Victoria University Hospital,Inpatient,Adult,222,42,32,70,366
30/10/2025,St. James's Hospital,Inpatient,Adult,816,402,267,229,"1,714"
30/10/2025,St. John's Hospital Limerick,Inpatient,Adult,361,171,2,0,534
30/10/2025,St. Michael's Hospital,Inpatient,Adult,204,86,47,2,339
30/10/2025,St. Vincent's University Hospital,Inpatient,Adult,695,150,93,113,"1,051"
30/10/2025,Tallaght University Hospital,Inpatient,Adult,845,528,380,241,"1,994"
30/10/2025,Tipperary University Hospital,Inpatient,Adult,53,11,2,0,66
30/10/2025,University Hospital Kerry,Inpatient,Adult,43,4,0,0,47
30/10/2025,University Hospital Limerick,Inpatient,Adult,633,392,90,57,"1,172"
30/10/2025,University Hospital Waterford,Inpatient,Adult,162,58,30,48,298
30/10/2025,Cavan General Hospital,Day Case,Child,24,2,0,0,26
30/10/2025,Children's Health Ireland,Day Case,Child,"1,867",717,315,264,"3,163"
30/10/2025,Cork University Hospital,Day Case,Child,160,85,45,11,301
30/10/2025,Galway University Hospitals,Day Case,Child,187,126,82,92,487
30/10/2025,Letterkenny University Hospital,Day Case,Child,32,4,0,0,36
30/10/2025,Midland Regional Hospital Mullingar,Day Case,Child,13,8,0,0,21
30/10/2025,Midland Regional Hospital Tullamore,Day Case,Child,77,9,0,0,86
30/10/2025,Our Lady of Lourdes Hospital Drogheda,Day Case,Child,43,19,17,5,84
30/10/2025,Royal Victoria Eye and Ear Hospital,Day Case,Child,31,22,4,5,62
30/10/2025,Sligo University Hospital,Day Case,Child,84,26,13,5,128
30/10/2025,Small Volume Hospitals,Day Case,Child,88,8,0,0,96
30/10/2025,South Infirmary Victoria University Hospital,Day Case,Child,121,18,10,6,155
30/10/2025,University Hospital Limerick,Day Case,Child,169,72,18,2,261
30/10/2025,University Hospital Waterford,Day Case,Child,106,29,24,33,192
30/10/2025,Children's Health Ireland,Inpatient,Child,"1,167",629,308,207,"2,311"
30/10/2025,Galway University Hospitals,Inpatient,Child,37,29,18,55,139
30/10/2025,Midland Regional Hospital Tullamore,Inpatient,Child,139,14,0,0,153
30/10/2025,National Orthopaedic Hospital Cappagh,Inpatient,Child,25,4,2,0,31
30/10/2025,Royal Victoria Eye and Ear Hospital,Inpatient,Child,14,4,4,7,29
30/10/2025,Sligo University Hospital,Inpatient,Child,48,7,2,2,59
30/10/2025,Small Volume Hospitals,Inpatient,Child,21,6,2,2,30
30/10/2025,South Infirmary Victoria University Hospital,Inpatient,Child,104,12,2,2,120
30/10/2025,University Hospital Limerick,Inpatient,Child,59,15,2,2,78
30/10/2025,University Hospital Waterford,Inpatient,Child,92,34,21,8,155
27/11/2025,Bantry General Hospital,Day Case,Adult,106,0,0,0,106
27/11/2025,Beaumont Hospital,Day Case,Adult,"4,212","2,082",841,527,"7,662"
27/11/2025,Cavan General Hospital,Day Case,Adult,305,0,0,0,305
27/11/2025,Connolly Hospital Blanchardstown,Day Case,Adult,"1,160",195,27,0,"1,382"
27/11/2025,Coombe Women and Infants University Hospital,Day Case,Adult,60,9,2,0,71
27/11/2025,Cork University Hospital,Day Case,Adult,660,212,97,23,992
27/11/2025,Cork University Maternity Hospital,Day Case,Adult,428,51,2,0,481
27/11/2025,Croom Orthopaedic Hospital,Day Case,Adult,242,239,2,0,483
27/11/2025,Ennis Hospital,Day Case,Adult,335,74,12,0,421
27/11/2025,Galway University Hospitals,Day Case,Adult,"4,478","2,233","1,312",848,"8,871"
27/11/2025,Kilcreene Regional Orthopaedic Hospital,Day Case,Adult,185,19,4,0,208
27/11/2025,Letterkenny University Hospital,Day Case,Adult,"1,675",243,58,22,"1,998"
27/11/2025,Louth County Hospital,Day Case,Adult,587,111,0,0,698
27/11/2025,Mallow General Hospital,Day Case,Adult,330,70,4,2,406
27/11/2025,Mater Misericordiae University Hospital,Day Case,Adult,"4,968","1,236",597,"1,000","7,801"
27/11/2025,Mayo University Hospital,Day Case,Adult,831,85,4,0,920
27/11/2025,Mercy University Hospital,Day Case,Adult,566,209,20,2,797
27/11/2025,Midland Regional Hospital Mullingar,Day Case,Adult,398,65,2,0,465
27/11/2025,Midland Regional Hospital Portlaoise,Day Case,Adult,214,36,35,10,295
27/11/2025,Midland Regional Hospital Tullamore,Day Case,Adult,724,313,185,19,"1,241"
27/11/2025,Naas General Hospital,Day Case,Adult,197,59,19,0,275
27/11/2025,National Maternity Hospital (Holles Street),Day Case,Adult,171,51,8,17,247
27/11/2025,National Orthopaedic Hospital Cappagh,Day Case,Adult,422,31,15,2,470
27/11/2025,Nenagh Hospital,Day Case,Adult,"1,021",460,197,20,"1,698"
27/11/2025,Our Lady of Lourdes Hospital Drogheda,Day Case,Adult,439,118,41,17,615
27/11/2025,Our Lady's Hospital Navan,Day Case,Adult,411,65,10,2,488
27/11/2025,Portiuncula University Hospital,Day Case,Adult,379,57,29,9,474
27/11/2025,Roscommon University Hospital,Day Case,Adult,460,90,43,81,674
27/11/2025,Rotunda Hospital,Day Case,Adult,314,39,5,2,360
27/11/2025,Royal Victoria Eye and Ear Hospital,Day Case,Adult,"2,188",444,168,173,"2,973"
27/11/2025,Sligo University Hospital,Day Case,Adult,"1,506",363,225,252,"2,346"
27/11/2025,South Infirmary Victoria University Hospital,Day Case,Adult,"2,739",800,332,398,"4,269"
27/11/2025,St. Columcille's Hospital,Day Case,Adult,365,62,8,21,456
27/11/2025,St. James's Hospital,Day Case,Adult,"3,256",919,243,250,"4,668"
27/11/2025,St. John's Hospital Limerick,Day Case,Adult,221,57,0,0,278
