ArchiveDate,Hospital_Name,Case_Type,Adult_Child,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
26/08/2021,Tallaght University Hospital,Inpatient,Adult,430,184,138,256,"1,008"
26/08/2021,University Hospital Kerry,Inpatient,Adult,149,39,20,23,231
26/08/2021,University Hospital Limerick,Inpatient,Adult,201,125,51,136,513
26/08/2021,University Hospital Waterford,Inpatient,Adult,113,61,34,101,309
26/08/2021,Children's Health Ireland,Day Case,Child,"1,359",610,260,641,"2,870"
26/08/2021,Cork University Hospital,Day Case,Child,61,40,17,24,142
26/08/2021,Galway University Hospitals,Day Case,Child,110,68,40,74,292
26/08/2021,Letterkenny University Hospital,Day Case,Child,23,21,9,17,70
26/08/2021,Mercy University Hospital,Day Case,Child,70,23,5,5,103
26/08/2021,Midland Regional Hospital Tullamore,Day Case,Child,31,5,2,0,38
26/08/2021,National Orthopaedic Hospital Cappagh,Day Case,Child,48,0,0,0,48
26/08/2021,Royal Victoria Eye and Ear Hospital,Day Case,Child,35,12,9,14,70
26/08/2021,Sligo University Hospital,Day Case,Child,51,25,4,14,94
26/08/2021,Small Volume Hospitals,Day Case,Child,103,22,20,30,175
26/08/2021,South Infirmary Victoria University Hospital,Day Case,Child,76,15,4,8,103
26/08/2021,University Hospital Limerick,Day Case,Child,49,32,12,67,160
26/08/2021,University Hospital Waterford,Day Case,Child,25,10,4,20,59
26/08/2021,Children's Health Ireland,Inpatient,Child,943,746,317,769,"2,775"
26/08/2021,Galway University Hospitals,Inpatient,Child,42,13,4,18,77
26/08/2021,Midland Regional Hospital Tullamore,Inpatient,Child,50,23,0,0,73
26/08/2021,National Orthopaedic Hospital Cappagh,Inpatient,Child,96,24,14,20,154
26/08/2021,Sligo University Hospital,Inpatient,Child,45,10,4,19,78
26/08/2021,Small Volume Hospitals,Inpatient,Child,73,56,22,59,211
26/08/2021,South Infirmary Victoria University Hospital,Inpatient,Child,19,4,0,2,25
30/09/2021,Bantry General Hospital,Day Case,Adult,105,12,17,8,142
30/09/2021,Beaumont Hospital,Day Case,Adult,"2,610",429,53,36,"3,128"
30/09/2021,Cavan General Hospital,Day Case,Adult,290,22,11,2,325
30/09/2021,Connolly Hospital Blanchardstown,Day Case,Adult,375,2,2,0,379
30/09/2021,Coombe Women and Infants University Hospital,Day Case,Adult,123,36,2,2,163
30/09/2021,Cork University Hospital,Day Case,Adult,369,167,50,182,768
30/09/2021,Cork University Maternity Hospital,Day Case,Adult,201,40,13,25,279
30/09/2021,Croom Orthopaedic Hospital,Day Case,Adult,430,118,45,33,626
30/09/2021,Ennis Hospital,Day Case,Adult,210,120,81,17,428
30/09/2021,Galway University Hospitals,Day Case,Adult,"2,984","1,540",488,"1,505","6,517"
30/09/2021,Kilcreene Regional Orthopaedic Hospital,Day Case,Adult,100,9,4,2,115
30/09/2021,Letterkenny University Hospital,Day Case,Adult,949,438,286,480,"2,153"
30/09/2021,Louth County Hospital,Day Case,Adult,381,64,15,2,462
30/09/2021,Mallow General Hospital,Day Case,Adult,137,54,20,12,223
30/09/2021,Mater Misericordiae University Hospital,Day Case,Adult,"2,551",507,183,548,"3,789"
30/09/2021,Mayo University Hospital,Day Case,Adult,420,165,49,329,963
30/09/2021,Mercy University Hospital,Day Case,Adult,435,188,89,210,922
30/09/2021,Midland Regional Hospital Mullingar,Day Case,Adult,411,187,107,70,775
30/09/2021,Midland Regional Hospital Portlaoise,Day Case,Adult,224,125,73,102,524
30/09/2021,Midland Regional Hospital Tullamore,Day Case,Adult,376,175,38,84,673
30/09/2021,Naas General Hospital,Day Case,Adult,149,76,39,44,308
30/09/2021,National Orthopaedic Hospital Cappagh,Day Case,Adult,361,26,4,2,393
30/09/2021,Nenagh Hospital,Day Case,Adult,390,345,240,442,"1,417"
30/09/2021,Our Lady of Lourdes Hospital Drogheda,Day Case,Adult,153,48,0,0,201
30/09/2021,Our Lady's Hospital Navan,Day Case,Adult,329,81,14,10,434
30/09/2021,Portiuncula University Hospital,Day Case,Adult,353,61,17,39,470
30/09/2021,Roscommon University Hospital,Day Case,Adult,275,188,83,147,693
30/09/2021,Royal Victoria Eye and Ear Hospital,Day Case,Adult,"1,650",277,91,125,"2,143"
30/09/2021,Sligo University Hospital,Day Case,Adult,"1,278",447,153,266,"2,144"
30/09/2021,South Infirmary Victoria University Hospital,Day Case,Adult,"1,276",465,107,57,"1,905"
30/09/2021,St. Columcille's Hospital,Day Case,Adult,516,115,32,33,696
30/09/2021,St. James's Hospital,Day Case,Adult,"1,869",817,254,979,"3,919"
30/09/2021,St. John's Hospital Limerick,Day Case,Adult,273,169,75,245,762
30/09/2021,St. Luke's General Hospital Kilkenny,Day Case,Adult,435,130,79,152,796
30/09/2021,St. Michael's Hospital,Day Case,Adult,30,4,4,2,40
30/09/2021,St. Vincent's University Hospital,Day Case,Adult,"1,540",395,167,181,"2,283"
30/09/2021,Tallaght University Hospital,Day Case,Adult,"1,591",406,133,214,"2,344"
30/09/2021,Tipperary University Hospital,Day Case,Adult,191,11,2,0,204
30/09/2021,University Hospital Kerry,Day Case,Adult,169,95,26,44,334
30/09/2021,University Hospital Limerick,Day Case,Adult,655,232,60,226,"1,173"
30/09/2021,University Hospital Waterford,Day Case,Adult,"1,742",496,238,"1,028","3,504"
30/09/2021,Wexford General Hospital,Day Case,Adult,537,254,67,24,882
30/09/2021,Beaumont Hospital,Inpatient,Adult,933,416,180,198,"1,727"
30/09/2021,Connolly Hospital Blanchardstown,Inpatient,Adult,91,0,0,0,91
30/09/2021,Cork University Hospital,Inpatient,Adult,176,97,45,70,388
30/09/2021,Cork University Maternity Hospital,Inpatient,Adult,109,66,14,171,360
30/09/2021,Croom Orthopaedic Hospital,Inpatient,Adult,242,63,38,13,356
30/09/2021,Galway University Hospitals,Inpatient,Adult,780,370,185,"1,007","2,342"
30/09/2021,Kilcreene Regional Orthopaedic Hospital,Inpatient,Adult,181,14,2,6,203
30/09/2021,Letterkenny University Hospital,Inpatient,Adult,163,95,69,200,527
30/09/2021,Mater Misericordiae University Hospital,Inpatient,Adult,705,182,94,405,"1,386"
30/09/2021,Mayo University Hospital,Inpatient,Adult,107,66,18,109,300
30/09/2021,Mercy University Hospital,Inpatient,Adult,102,23,14,50,189
30/09/2021,Midland Regional Hospital Portlaoise,Inpatient,Adult,13,4,4,5,26
30/09/2021,Midland Regional Hospital Tullamore,Inpatient,Adult,206,121,32,144,503
30/09/2021,National Orthopaedic Hospital Cappagh,Inpatient,Adult,873,107,8,16,"1,004"
30/09/2021,Our Lady of Lourdes Hospital Drogheda,Inpatient,Adult,303,63,24,14,404
30/09/2021,Our Lady's Hospital Navan,Inpatient,Adult,91,24,14,19,148
30/09/2021,Royal Victoria Eye and Ear Hospital,Inpatient,Adult,128,46,17,46,237
30/09/2021,Sligo University Hospital,Inpatient,Adult,339,172,64,192,767
30/09/2021,Small Volume Hospitals,Inpatient,Adult,82,39,10,19,149
30/09/2021,South Infirmary Victoria University Hospital,Inpatient,Adult,186,68,26,114,394
30/09/2021,St. James's Hospital,Inpatient,Adult,691,259,139,575,"1,664"
30/09/2021,St. John's Hospital Limerick,Inpatient,Adult,290,111,44,104,549
30/09/2021,St. Luke's General Hospital Kilkenny,Inpatient,Adult,28,8,12,10,58
30/09/2021,St. Michael's Hospital,Inpatient,Adult,433,119,32,50,634
30/09/2021,St. Vincent's University Hospital,Inpatient,Adult,511,129,56,243,939
30/09/2021,Tallaght University Hospital,Inpatient,Adult,432,183,106,235,956
30/09/2021,University Hospital Kerry,Inpatient,Adult,143,42,20,23,228
30/09/2021,University Hospital Limerick,Inpatient,Adult,203,112,42,141,498
30/09/2021,University Hospital Waterford,Inpatient,Adult,109,53,30,96,288
30/09/2021,Children's Health Ireland,Day Case,Child,"1,184",646,223,575,"2,628"
30/09/2021,Cork University Hospital,Day Case,Child,61,30,13,21,125
30/09/2021,Galway University Hospitals,Day Case,Child,126,67,36,79,308
30/09/2021,Letterkenny University Hospital,Day Case,Child,25,15,15,15,70
30/09/2021,Mercy University Hospital,Day Case,Child,83,23,7,2,114
30/09/2021,Midland Regional Hospital Tullamore,Day Case,Child,36,3,2,0,41
30/09/2021,National Orthopaedic Hospital Cappagh,Day Case,Child,26,2,0,0,28
30/09/2021,Portiuncula University Hospital,Day Case,Child,19,2,2,0,22
30/09/2021,Royal Victoria Eye and Ear Hospital,Day Case,Child,30,12,8,15,64
30/09/2021,Sligo University Hospital,Day Case,Child,49,19,5,12,85
30/09/2021,Small Volume Hospitals,Day Case,Child,91,12,13,34,150
30/09/2021,South Infirmary Victoria University Hospital,Day Case,Child,50,14,2,8,74
30/09/2021,University Hospital Limerick,Day Case,Child,60,32,15,61,168
30/09/2021,University Hospital Waterford,Day Case,Child,27,9,2,16,53
30/09/2021,Children's Health Ireland,Inpatient,Child,899,665,323,738,"2,625"
30/09/2021,Galway University Hospitals,Inpatient,Child,30,17,2,18,67
30/09/2021,Midland Regional Hospital Tullamore,Inpatient,Child,36,2,0,0,38
30/09/2021,National Orthopaedic Hospital Cappagh,Inpatient,Child,132,30,11,21,194
30/09/2021,Sligo University Hospital,Inpatient,Child,28,9,2,16,55
30/09/2021,Small Volume Hospitals,Inpatient,Child,86,52,12,68,217
30/09/2021,South Infirmary Victoria University Hospital,Inpatient,Child,24,4,0,2,30
28/10/2021,Bantry General Hospital,Day Case,Adult,81,10,8,6,105
28/10/2021,Beaumont Hospital,Day Case,Adult,"2,670",372,50,14,"3,106"
28/10/2021,Cavan General Hospital,Day Case,Adult,272,11,13,0,296
28/10/2021,Connolly Hospital Blanchardstown,Day Case,Adult,416,7,0,0,423
28/10/2021,Coombe Women and Infants University Hospital,Day Case,Adult,156,43,10,2,211
28/10/2021,Cork University Hospital,Day Case,Adult,351,177,65,173,766
28/10/2021,Cork University Maternity Hospital,Day Case,Adult,134,56,15,22,227
28/10/2021,Croom Orthopaedic Hospital,Day Case,Adult,392,112,45,35,584
28/10/2021,Ennis Hospital,Day Case,Adult,203,78,59,6,346
28/10/2021,Galway University Hospitals,Day Case,Adult,"2,919","1,452",584,"1,180","6,135"
28/10/2021,Kilcreene Regional Orthopaedic Hospital,Day Case,Adult,88,4,2,2,97
28/10/2021,Letterkenny University Hospital,Day Case,Adult,988,296,340,485,"2,109"
28/10/2021,Louth County Hospital,Day Case,Adult,369,46,12,2,429
28/10/2021,Mallow General Hospital,Day Case,Adult,150,37,20,12,219
28/10/2021,Mater Misericordiae University Hospital,Day Case,Adult,"2,619",574,192,544,"3,929"
28/10/2021,Mayo University Hospital,Day Case,Adult,432,162,71,332,997
28/10/2021,Mercy University Hospital,Day Case,Adult,464,190,85,195,934
28/10/2021,Midland Regional Hospital Mullingar,Day Case,Adult,556,207,117,71,951
28/10/2021,Midland Regional Hospital Portlaoise,Day Case,Adult,240,115,85,104,544
28/10/2021,Midland Regional Hospital Tullamore,Day Case,Adult,351,159,31,29,570
28/10/2021,Naas General Hospital,Day Case,Adult,155,46,21,22,244
28/10/2021,National Orthopaedic Hospital Cappagh,Day Case,Adult,333,11,4,2,351
28/10/2021,Nenagh Hospital,Day Case,Adult,443,317,231,410,"1,401"
28/10/2021,Our Lady of Lourdes Hospital Drogheda,Day Case,Adult,170,53,2,0,225
28/10/2021,Our Lady's Hospital Navan,Day Case,Adult,377,74,43,12,506
28/10/2021,Portiuncula University Hospital,Day Case,Adult,345,58,17,34,454
28/10/2021,Roscommon University Hospital,Day Case,Adult,263,183,94,138,678
28/10/2021,Royal Victoria Eye and Ear Hospital,Day Case,Adult,"1,351",192,68,83,"1,694"
28/10/2021,Sligo University Hospital,Day Case,Adult,"1,256",462,168,260,"2,146"
28/10/2021,South Infirmary Victoria University Hospital,Day Case,Adult,"1,464",409,138,49,"2,060"
28/10/2021,St. Columcille's Hospital,Day Case,Adult,500,103,40,22,665
28/10/2021,St. James's Hospital,Day Case,Adult,"1,961",783,278,878,"3,900"
28/10/2021,St. John's Hospital Limerick,Day Case,Adult,298,166,91,236,791
28/10/2021,St. Luke's General Hospital Kilkenny,Day Case,Adult,389,135,77,133,734
28/10/2021,St. Michael's Hospital,Day Case,Adult,23,4,4,2,34
28/10/2021,St. Vincent's University Hospital,Day Case,Adult,"1,495",402,181,163,"2,241"
28/10/2021,Tallaght University Hospital,Day Case,Adult,"1,657",379,154,228,"2,418"
28/10/2021,Tipperary University Hospital,Day Case,Adult,173,10,2,0,185
28/10/2021,University Hospital Kerry,Day Case,Adult,221,104,24,49,398
28/10/2021,University Hospital Limerick,Day Case,Adult,689,216,79,211,"1,195"
28/10/2021,University Hospital Waterford,Day Case,Adult,"1,880",486,251,961,"3,578"
28/10/2021,Wexford General Hospital,Day Case,Adult,578,256,74,31,939
28/10/2021,Beaumont Hospital,Inpatient,Adult,914,390,183,135,"1,622"
28/10/2021,Connolly Hospital Blanchardstown,Inpatient,Adult,94,0,0,0,94
28/10/2021,Coombe Women and Infants University Hospital,Inpatient,Adult,39,8,2,0,50
28/10/2021,Cork University Hospital,Inpatient,Adult,196,84,63,69,412
28/10/2021,Cork University Maternity Hospital,Inpatient,Adult,77,84,16,168,345
28/10/2021,Croom Orthopaedic Hospital,Inpatient,Adult,224,88,34,9,355
28/10/2021,Galway University Hospitals,Inpatient,Adult,804,378,214,992,"2,388"
28/10/2021,Kilcreene Regional Orthopaedic Hospital,Inpatient,Adult,184,12,5,6,207
28/10/2021,Letterkenny University Hospital,Inpatient,Adult,164,74,78,161,477
28/10/2021,Mater Misericordiae University Hospital,Inpatient,Adult,774,196,106,382,"1,458"
28/10/2021,Mayo University Hospital,Inpatient,Adult,98,60,27,110,295
28/10/2021,Mercy University Hospital,Inpatient,Adult,126,25,17,46,214
28/10/2021,Midland Regional Hospital Mullingar,Inpatient,Adult,5,16,0,0,21
28/10/2021,Midland Regional Hospital Portlaoise,Inpatient,Adult,15,2,5,2,24
28/10/2021,Midland Regional Hospital Tullamore,Inpatient,Adult,241,118,21,104,484
28/10/2021,National Orthopaedic Hospital Cappagh,Inpatient,Adult,953,104,11,16,"1,084"
28/10/2021,Our Lady of Lourdes Hospital Drogheda,Inpatient,Adult,293,78,28,14,413
28/10/2021,Our Lady's Hospital Navan,Inpatient,Adult,107,30,17,21,175
28/10/2021,Portiuncula University Hospital,Inpatient,Adult,9,0,0,14,23
28/10/2021,Royal Victoria Eye and Ear Hospital,Inpatient,Adult,138,41,17,41,237
28/10/2021,Sligo University Hospital,Inpatient,Adult,365,161,83,176,785
28/10/2021,Small Volume Hospitals,Inpatient,Adult,7,5,7,5,23
28/10/2021,South Infirmary Victoria University Hospital,Inpatient,Adult,180,48,22,102,352
28/10/2021,St. James's Hospital,Inpatient,Adult,725,267,144,540,"1,676"
28/10/2021,St. John's Hospital Limerick,Inpatient,Adult,317,108,46,102,573
28/10/2021,St. Luke's General Hospital Kilkenny,Inpatient,Adult,29,8,5,8,50
28/10/2021,St. Michael's Hospital,Inpatient,Adult,448,105,27,41,621
28/10/2021,St. Vincent's University Hospital,Inpatient,Adult,514,122,60,227,923
28/10/2021,Tallaght University Hospital,Inpatient,Adult,489,179,121,238,"1,027"
28/10/2021,Tipperary University Hospital,Inpatient,Adult,20,5,0,0,25
28/10/2021,University Hospital Kerry,Inpatient,Adult,151,52,20,25,248
28/10/2021,University Hospital Limerick,Inpatient,Adult,218,96,63,135,512
28/10/2021,University Hospital Waterford,Inpatient,Adult,108,50,39,88,285
28/10/2021,Children's Health Ireland,Day Case,Child,"1,282",647,244,513,"2,686"
28/10/2021,Cork University Hospital,Day Case,Child,59,18,11,17,105
28/10/2021,Galway University Hospitals,Day Case,Child,122,59,38,73,292
28/10/2021,Letterkenny University Hospital,Day Case,Child,24,4,10,13,51
28/10/2021,Mercy University Hospital,Day Case,Child,57,22,4,2,85
28/10/2021,Midland Regional Hospital Tullamore,Day Case,Child,31,2,0,0,33
28/10/2021,National Orthopaedic Hospital Cappagh,Day Case,Child,30,7,0,0,37
28/10/2021,Nenagh Hospital,Day Case,Child,21,4,9,23,57
28/10/2021,Our Lady of Lourdes Hospital Drogheda,Day Case,Child,14,0,2,5,21
28/10/2021,Portiuncula University Hospital,Day Case,Child,23,2,2,2,29
28/10/2021,Royal Victoria Eye and Ear Hospital,Day Case,Child,31,9,4,12,56
28/10/2021,Sligo University Hospital,Day Case,Child,52,11,5,5,73
28/10/2021,Small Volume Hospitals,Day Case,Child,70,11,4,4,89
28/10/2021,South Infirmary Victoria University Hospital,Day Case,Child,46,11,4,7,68
28/10/2021,University Hospital Limerick,Day Case,Child,61,25,13,51,150
28/10/2021,University Hospital Waterford,Day Case,Child,30,10,0,13,53
28/10/2021,Beaumont Hospital,Inpatient,Child,8,12,7,17,44
28/10/2021,Children's Health Ireland,Inpatient,Child,"1,084",707,362,723,"2,876"
28/10/2021,Galway University Hospitals,Inpatient,Child,27,18,4,15,64
28/10/2021,Midland Regional Hospital Mullingar,Inpatient,Child,26,2,0,0,28
28/10/2021,Midland Regional Hospital Tullamore,Inpatient,Child,45,0,0,0,45
28/10/2021,National Orthopaedic Hospital Cappagh,Inpatient,Child,133,24,12,22,191
28/10/2021,Sligo University Hospital,Inpatient,Child,22,10,7,14,53
28/10/2021,Small Volume Hospitals,Inpatient,Child,43,11,4,19,77
28/10/2021,South Infirmary Victoria University Hospital,Inpatient,Child,23,2,0,2,27
28/10/2021,University Hospital Limerick,Inpatient,Child,12,2,4,25,42
28/10/2021,University Hospital Waterford,Inpatient,Child,18,13,4,2,36
25/11/2021,Bantry General Hospital,Day Case,Adult,65,2,4,7,77
25/11/2021,Beaumont Hospital,Day Case,Adult,"2,870",346,41,13,"3,270"
25/11/2021,Cavan General Hospital,Day Case,Adult,275,15,0,0,290
25/11/2021,Connolly Hospital Blanchardstown,Day Case,Adult,610,26,2,0,638
25/11/2021,Coombe Women and Infants University Hospital,Day Case,Adult,159,44,16,2,221
25/11/2021,Cork University Hospital,Day Case,Adult,381,153,79,167,780
25/11/2021,Cork University Maternity Hospital,Day Case,Adult,151,65,17,21,254
25/11/2021,Croom Orthopaedic Hospital,Day Case,Adult,256,82,36,29,403
25/11/2021,Ennis Hospital,Day Case,Adult,141,55,12,2,210
25/11/2021,Galway University Hospitals,Day Case,Adult,"3,117","1,272",708,"1,108","6,205"
25/11/2021,Kilcreene Regional Orthopaedic Hospital,Day Case,Adult,98,2,0,2,102
25/11/2021,Letterkenny University Hospital,Day Case,Adult,"1,006",235,371,461,"2,073"
25/11/2021,Louth County Hospital,Day Case,Adult,380,54,8,2,444
25/11/2021,Mallow General Hospital,Day Case,Adult,130,31,16,14,191
25/11/2021,Mater Misericordiae University Hospital,Day Case,Adult,"2,830",586,213,554,"4,183"
25/11/2021,Mayo University Hospital,Day Case,Adult,478,152,98,334,"1,062"
25/11/2021,Mercy University Hospital,Day Case,Adult,521,190,86,194,991
25/11/2021,Midland Regional Hospital Mullingar,Day Case,Adult,577,206,128,75,986
25/11/2021,Midland Regional Hospital Portlaoise,Day Case,Adult,246,98,86,75,505
25/11/2021,Midland Regional Hospital Tullamore,Day Case,Adult,320,136,35,27,518
25/11/2021,Naas General Hospital,Day Case,Adult,190,42,17,20,269
25/11/2021,National Orthopaedic Hospital Cappagh,Day Case,Adult,313,12,2,2,328
25/11/2021,Nenagh Hospital,Day Case,Adult,454,230,148,295,"1,127"
25/11/2021,Our Lady of Lourdes Hospital Drogheda,Day Case,Adult,236,57,2,0,295
25/11/2021,Our Lady's Hospital Navan,Day Case,Adult,476,73,26,12,587
25/11/2021,Portiuncula University Hospital,Day Case,Adult,378,70,21,12,481
25/11/2021,Roscommon University Hospital,Day Case,Adult,218,184,98,111,611
25/11/2021,Royal Victoria Eye and Ear Hospital,Day Case,Adult,"1,400",149,63,61,"1,673"
25/11/2021,Sligo University Hospital,Day Case,Adult,"1,338",374,177,156,"2,045"
25/11/2021,South Infirmary Victoria University Hospital,Day Case,Adult,"1,535",367,178,40,"2,120"
25/11/2021,St. Columcille's Hospital,Day Case,Adult,507,116,38,17,678
25/11/2021,St. James's Hospital,Day Case,Adult,"2,268",746,360,858,"4,232"
25/11/2021,St. John's Hospital Limerick,Day Case,Adult,306,160,108,194,768
25/11/2021,St. Luke's General Hospital Kilkenny,Day Case,Adult,343,125,70,83,621
25/11/2021,St. Michael's Hospital,Day Case,Adult,31,2,2,2,36
25/11/2021,St. Vincent's University Hospital,Day Case,Adult,"1,468",434,222,167,"2,291"
25/11/2021,Tallaght University Hospital,Day Case,Adult,"1,654",378,137,194,"2,363"
25/11/2021,Tipperary University Hospital,Day Case,Adult,170,11,0,0,181
25/11/2021,University Hospital Kerry,Day Case,Adult,211,101,17,45,374
25/11/2021,University Hospital Limerick,Day Case,Adult,763,201,82,183,"1,229"
25/11/2021,University Hospital Waterford,Day Case,Adult,"2,128",500,283,910,"3,821"
25/11/2021,Wexford General Hospital,Day Case,Adult,704,167,68,38,977
25/11/2021,Beaumont Hospital,Inpatient,Adult,"1,028",363,110,100,"1,601"
25/11/2021,Connolly Hospital Blanchardstown,Inpatient,Adult,163,2,2,0,167
25/11/2021,Coombe Women and Infants University Hospital,Inpatient,Adult,36,8,2,0,46
25/11/2021,Cork University Hospital,Inpatient,Adult,200,70,68,68,406
25/11/2021,Cork University Maternity Hospital,Inpatient,Adult,82,72,28,164,346
25/11/2021,Croom Orthopaedic Hospital,Inpatient,Adult,205,85,23,7,320
25/11/2021,Galway University Hospitals,Inpatient,Adult,839,357,238,991,"2,425"
25/11/2021,Kilcreene Regional Orthopaedic Hospital,Inpatient,Adult,210,5,0,0,215
25/11/2021,Letterkenny University Hospital,Inpatient,Adult,229,57,96,160,542
25/11/2021,Mater Misericordiae University Hospital,Inpatient,Adult,769,219,127,369,"1,484"
25/11/2021,Mayo University Hospital,Inpatient,Adult,111,47,37,108,303
25/11/2021,Mercy University Hospital,Inpatient,Adult,139,22,19,37,217
25/11/2021,Midland Regional Hospital Mullingar,Inpatient,Adult,4,15,2,0,20
25/11/2021,Midland Regional Hospital Portlaoise,Inpatient,Adult,19,4,4,5,31
25/11/2021,Midland Regional Hospital Tullamore,Inpatient,Adult,234,122,23,97,476
25/11/2021,National Orthopaedic Hospital Cappagh,Inpatient,Adult,937,92,10,17,"1,056"
25/11/2021,Our Lady of Lourdes Hospital Drogheda,Inpatient,Adult,363,92,44,19,518
25/11/2021,Our Lady's Hospital Navan,Inpatient,Adult,133,28,22,31,214
25/11/2021,Royal Victoria Eye and Ear Hospital,Inpatient,Adult,158,32,20,26,236
25/11/2021,Sligo University Hospital,Inpatient,Adult,316,130,84,152,682
25/11/2021,Small Volume Hospitals,Inpatient,Adult,19,5,2,4,30
25/11/2021,South Infirmary Victoria University Hospital,Inpatient,Adult,188,34,22,94,338
25/11/2021,St. James's Hospital,Inpatient,Adult,779,289,158,517,"1,743"
25/11/2021,St. John's Hospital Limerick,Inpatient,Adult,270,88,61,81,500
25/11/2021,St. Luke's General Hospital Kilkenny,Inpatient,Adult,37,9,7,5,58
25/11/2021,St. Michael's Hospital,Inpatient,Adult,542,99,34,33,708
25/11/2021,St. Vincent's University Hospital,Inpatient,Adult,471,128,64,206,869
25/11/2021,Tallaght University Hospital,Inpatient,Adult,478,186,122,229,"1,015"
25/11/2021,Tipperary University Hospital,Inpatient,Adult,31,2,0,0,33
25/11/2021,University Hospital Kerry,Inpatient,Adult,138,51,26,28,243
25/11/2021,University Hospital Limerick,Inpatient,Adult,220,82,55,114,471
25/11/2021,University Hospital Waterford,Inpatient,Adult,108,40,39,78,265
25/11/2021,Children's Health Ireland,Day Case,Child,"1,399",604,268,483,"2,754"
25/11/2021,Cork University Hospital,Day Case,Child,63,18,11,17,109
25/11/2021,Galway University Hospitals,Day Case,Child,131,55,42,71,299
25/11/2021,Letterkenny University Hospital,Day Case,Child,27,7,11,14,59
25/11/2021,Mercy University Hospital,Day Case,Child,84,33,7,2,126
25/11/2021,Midland Regional Hospital Tullamore,Day Case,Child,32,0,0,0,32
25/11/2021,National Orthopaedic Hospital Cappagh,Day Case,Child,40,8,0,0,48
25/11/2021,Nenagh Hospital,Day Case,Child,31,4,4,16,55
25/11/2021,Our Lady of Lourdes Hospital Drogheda,Day Case,Child,36,4,2,5,47
25/11/2021,Portiuncula University Hospital,Day Case,Child,23,2,0,2,27
25/11/2021,Royal Victoria Eye and Ear Hospital,Day Case,Child,33,8,4,12,57
25/11/2021,Sligo University Hospital,Day Case,Child,52,9,5,2,68
25/11/2021,Small Volume Hospitals,Day Case,Child,73,10,6,6,94
25/11/2021,South Infirmary Victoria University Hospital,Day Case,Child,64,8,4,5,81
25/11/2021,University Hospital Limerick,Day Case,Child,72,17,11,46,146
25/11/2021,University Hospital Waterford,Day Case,Child,54,4,0,12,70
25/11/2021,Wexford General Hospital,Day Case,Child,24,0,0,0,24
25/11/2021,Beaumont Hospital,Inpatient,Child,10,13,8,13,44
25/11/2021,Children's Health Ireland,Inpatient,Child,"1,136",689,390,688,"2,903"
25/11/2021,Galway University Hospitals,Inpatient,Child,25,18,4,12,59
25/11/2021,Midland Regional Hospital Mullingar,Inpatient,Child,31,2,0,0,33
25/11/2021,Midland Regional Hospital Tullamore,Inpatient,Child,59,0,0,0,59
25/11/2021,National Orthopaedic Hospital Cappagh,Inpatient,Child,162,26,14,19,221
25/11/2021,Our Lady of Lourdes Hospital Drogheda,Inpatient,Child,22,8,0,0,30
25/11/2021,Sligo University Hospital,Inpatient,Child,29,11,7,12,59
25/11/2021,Small Volume Hospitals,Inpatient,Child,35,9,4,17,66
25/11/2021,South Infirmary Victoria University Hospital,Inpatient,Child,20,4,0,2,26
25/11/2021,University Hospital Limerick,Inpatient,Child,10,0,2,16,28
25/11/2021,University Hospital Waterford,Inpatient,Child,21,8,4,2,34
23/12/2021,Bantry General Hospital,Day Case,Adult,72,13,3,5,93
23/12/2021,Beaumont Hospital,Day Case,Adult,"2,918",363,0,0,"3,281"
23/12/2021,Cavan General Hospital,Day Case,Adult,297,2,0,0,299
23/12/2021,Connolly Hospital Blanchardstown,Day Case,Adult,688,48,0,0,736
23/12/2021,Coombe Women and Infants University Hospital,Day Case,Adult,148,37,22,2,208
23/12/2021,Cork University Hospital,Day Case,Adult,488,158,81,151,878
23/12/2021,Cork University Maternity Hospital,Day Case,Adult,169,45,30,15,259
23/12/2021,Croom Orthopaedic Hospital,Day Case,Adult,294,61,39,32,426
23/12/2021,Ennis Hospital,Day Case,Adult,132,33,2,2,168
23/12/2021,Galway University Hospitals,Day Case,Adult,"3,199","1,085",720,998,"6,002"
23/12/2021,Kilcreene Regional Orthopaedic Hospital,Day Case,Adult,104,0,0,0,104
23/12/2021,Letterkenny University Hospital,Day Case,Adult,"1,030",206,371,408,"2,015"
23/12/2021,Louth County Hospital,Day Case,Adult,387,24,8,2,421
23/12/2021,Mallow General Hospital,Day Case,Adult,123,23,17,13,176
23/12/2021,Mater Misericordiae University Hospital,Day Case,Adult,"2,634",602,251,569,"4,056"
23/12/2021,Mayo University Hospital,Day Case,Adult,518,117,76,217,928
23/12/2021,Mercy University Hospital,Day Case,Adult,588,170,91,163,"1,012"
23/12/2021,Midland Regional Hospital Mullingar,Day Case,Adult,640,224,130,71,"1,065"
23/12/2021,Midland Regional Hospital Portlaoise,Day Case,Adult,289,89,93,80,551
23/12/2021,Midland Regional Hospital Tullamore,Day Case,Adult,405,108,39,32,584
23/12/2021,Naas General Hospital,Day Case,Adult,195,41,20,18,274
23/12/2021,National Orthopaedic Hospital Cappagh,Day Case,Adult,364,15,3,2,384
23/12/2021,Nenagh Hospital,Day Case,Adult,395,108,116,198,817
23/12/2021,Our Lady of Lourdes Hospital Drogheda,Day Case,Adult,273,55,2,0,330
23/12/2021,Our Lady's Hospital Navan,Day Case,Adult,538,110,29,13,690
